ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD
S1,40,1088,17.3,16.83,57.4,18.38,12.7,12.75,136054.0,65879.0,4.0,0.1,29.0,13.0,1.0,1.0,1.0,0.0,60.0,12.45,114.0,109.0,-2.594,8.48,18198.0,34.875,178.199,5.886,0.0,0.0,33.65,20.43,10.13,0.0,10.3,0.0,,6.3,24.0,,,,,,107.0,472.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1089,11.9,11.5,38.9,12.46,12.45,12.45,131640.0,65879.0,3.0,0.1,29.0,8.0,0.0,0.5,0.0,0.0,55.0,12.1,135.0,135.0,-3.556,7.665,5357.0,34.875,201.539,4.109,0.0,0.0,26.52,12.2,12.2,0.0,0.0,0.0,,11.3,24.0,,,,,,108.0,471.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1090,5.3,5.31,36.4,11.66,12.45,12.45,131640.0,65879.0,5.0,0.5,29.0,18.0,2.0,1.0,4.0,2.0,35.0,12.1,86.0,86.0,0.0,54.46,6514.0,34.875,84.813,54.46,0.0,0.0,22.68,8.95,8.95,0.0,0.0,0.0,,16.2,24.0,,,,,,109.0,470.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1091,11.2,11.08,42.5,13.61,12.45,12.45,131610.0,65879.0,6.0,0.5,29.0,22.0,2.0,2.0,2.0,2.0,35.0,12.1,268.0,268.0,-0.617,18.573,9479.0,34.875,171.871,17.956,0.0,0.0,51.01,39.1,39.1,0.0,0.0,0.0,,24.0,24.0,,,,,,110.0,469.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1092,11.4,11.43,43.3,13.87,12.45,12.45,131610.0,65879.0,3.0,0.1,29.0,10.0,0.0,0.1,0.0,0.0,18.0,12.1,64.0,40.0,0.0,17.587,9909.0,34.875,171.561,17.587,0.0,0.0,22.86,2.87,5.95,0.0,0.0,0.0,,3.5,24.0,,,,,,111.0,468.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1094,15.0,15.4,55.2,17.68,11.55,12.75,127595.0,63395.0,5.0,0.5,27.0,20.0,2.0,1.5,2.0,2.0,250.0,11.75,354.0,337.0,2.019,12.88,18301.0,33.56,185.343,14.899,0.0,0.0,89.56,75.98,75.98,0.0,0.0,0.0,,22.4,24.0,,,,,,113.0,466.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1095,14.9,14.7,54.1,17.33,11.65,12.8,127595.0,63395.0,6.0,0.5,26.0,22.0,2.0,2.0,2.0,2.0,1500.0,11.8,343.0,343.0,-1.252,15.184,17172.0,33.56,191.92,13.932,0.0,0.0,86.61,75.8,75.8,0.0,0.0,0.0,,23.0,23.0,,,,,,114.0,465.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1096,10.0,10.0,38.3,12.27,11.65,12.8,127595.0,63395.0,5.0,0.5,25.0,20.0,1.0,1.5,1.0,1.0,68.0,11.8,200.0,200.0,0.407,18.474,5938.0,33.56,200.245,18.881,0.0,0.0,36.65,23.9,9.8,0.0,14.1,0.0,,20.1,24.0,,,,,,115.0,464.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1097,10.0,10.0,40.5,12.97,12.0,13.0,131167.0,67117.0,2.0,0.1,25.0,5.0,4.0,0.0,0.0,0.0,17.5,12.1,76.0,54.0,0.0,22.905,8102.0,35.53,159.997,22.905,0.0,0.0,21.47,0.1,0.0,0.0,7.0,0.0,,5.4,24.0,,,,,,116.0,463.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1098,12.5,12.5,46.3,14.83,12.0,13.0,132425.0,68356.0,1.0,0.1,22.0,3.0,4.0,0.1,4.0,4.0,17.5,12.1,60.0,35.0,0.0,15.706,9509.0,36.186,180.28,15.706,0.0,0.0,19.42,1.7,0.0,0.0,4.8,0.0,,2.8,24.0,,,,,,117.0,462.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1099,16.7,16.09,56.2,18.0,13.65,14.45,154638.0,88110.0,5.0,0.5,24.0,20.0,1.0,1.0,4.0,1.0,50.0,13.7,119.0,107.0,-3.472,10.584,18029.0,46.643,176.018,7.112,0.0,0.0,32.48,20.31,5.49,0.0,14.82,0.0,,6.4,24.0,,,,,,118.0,461.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1100,17.2,16.61,58.6,18.77,13.65,14.45,154638.0,88110.0,6.0,0.5,20.0,25.0,2.0,1.5,2.0,2.0,70.0,13.7,396.0,396.0,-3.24,11.504,20189.0,46.643,189.277,8.264,0.0,0.0,96.92,87.89,87.89,0.0,0.0,0.0,,23.0,23.0,,,,,,119.0,460.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1101,17.6,17.79,62.0,19.86,13.6,14.5,154350.0,88110.0,4.0,0.1,20.0,12.0,0.0,1.0,14.0,0.0,80.0,13.6,423.0,423.0,0.841,10.399,23088.0,46.643,187.634,11.24,0.0,0.0,114.145,103.97,103.97,0.0,0.0,0.0,,24.0,24.0,,,,,,120.0,459.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1102,15.6,15.13,52.8,16.91,13.6,14.5,154350.0,88110.0,1.0,0.1,20.0,3.0,4.0,0.1,0.0,0.0,17.5,13.6,252.0,234.0,-2.762,10.509,14417.0,46.643,189.499,7.747,0.0,0.0,56.0,2.1,28.7,0.0,0.0,12.28,,15.0,24.0,,,,,,121.0,458.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1103,16.5,16.11,54.6,17.49,14.4,14.8,162440.0,92203.0,6.0,0.5,17.0,27.0,0.0,2.0,0.0,0.0,500.0,14.15,314.0,305.0,-2.162,7.886,17038.0,48.81,185.595,5.724,0.0,0.0,70.02,58.5,58.5,0.0,0.0,0.0,,18.5,24.0,,,,,,122.0,457.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1104,17.2,17.04,58.9,18.86,14.4,14.8,162440.0,92203.0,3.0,0.0,12.0,7.0,10.0,0.5,10.0,10.0,100.0,14.15,396.0,396.0,-0.922,9.653,19126.0,48.81,186.452,8.731,0.0,0.0,90.05,82.02,82.02,0.0,0.0,0.0,,23.0,23.0,,,,,,123.0,456.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1105,18.5,19.04,64.0,20.5,14.4,14.8,162440.0,92203.0,6.0,0.5,5.0,25.0,7.0,1.5,9.0,7.0,1500.0,14.15,426.0,426.0,2.542,7.094,24766.0,48.81,182.368,9.636,0.0,0.0,111.97,103.88,103.88,0.0,0.0,0.0,,23.0,23.0,,,,,,124.0,455.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1106,19.8,20.08,68.1,21.81,14.4,14.8,162440.0,92203.0,6.0,1.0,2.0,27.0,5.0,2.0,8.0,5.0,1500.0,14.15,474.0,474.0,1.527,7.918,30870.0,48.81,180.691,9.445,0.0,0.0,145.35,133.87,133.87,0.0,0.0,0.0,,24.0,24.0,,,,,,125.0,454.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1107,13.0,13.33,46.2,14.8,14.4,14.8,162440.0,92203.0,5.0,0.5,4.0,20.0,9.0,1.5,6.0,9.0,1500.0,14.15,311.0,311.0,2.534,9.888,10228.0,48.81,192.242,12.422,0.0,0.0,60.84,47.19,47.19,0.0,0.0,0.0,,24.0,24.0,,,,,,126.0,453.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1108,13.4,13.26,45.1,14.44,14.4,14.8,162440.0,92203.0,5.0,0.5,4.0,18.0,12.0,1.5,10.0,10.0,1000.0,14.15,309.0,309.0,-1.204,8.19,9137.0,48.81,192.814,6.986,0.0,0.0,53.26,40.52,40.52,0.0,0.0,0.0,,23.0,23.0,,,,,,127.0,452.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1109,14.4,14.38,48.8,15.63,14.3,14.8,161869.0,92203.0,5.0,0.5,5.0,20.0,10.0,2.0,9.0,10.0,3000.0,14.1,346.0,346.0,-0.269,8.024,12253.0,48.81,184.887,7.755,0.0,0.0,67.29,54.37,54.37,0.0,0.0,0.0,,24.0,24.0,,,,,,128.0,451.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1110,18.0,18.09,63.9,20.47,14.3,14.8,161869.0,92203.0,7.0,0.5,5.0,30.0,1.0,2.5,2.0,2.0,350.0,14.1,413.0,413.0,0.635,11.62,25609.0,48.81,178.657,12.255,0.0,0.0,114.31,105.23,105.23,0.0,0.0,0.0,,23.0,23.0,,,,,,129.0,450.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1111,16.3,16.83,62.8,20.11,14.3,14.8,161869.0,92203.0,8.0,1.0,5.0,35.0,1.0,3.5,6.0,1.0,2000.0,14.1,390.0,390.0,2.898,16.308,25719.0,48.81,178.095,19.206,0.0,0.0,119.7,109.93,109.93,0.0,0.0,0.0,,24.0,24.0,,,,,,130.0,449.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1112,16.9,17.22,61.8,19.79,14.3,14.8,161869.0,92203.0,7.0,1.0,8.0,32.0,0.0,3.0,3.0,0.0,2500.0,14.1,389.0,389.0,1.536,13.015,23010.0,48.81,179.26,14.551,0.0,0.0,104.25,94.87,94.87,0.0,0.0,0.0,,23.0,23.0,,,,,,131.0,448.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1113,17.6,17.79,62.9,20.15,14.3,14.8,161869.0,92203.0,5.0,0.2,11.0,17.0,1.0,2.0,8.0,1.0,4000.0,14.1,423.0,423.0,0.829,11.68,23525.0,48.81,178.038,12.509,0.0,0.0,109.08,100.52,100.52,0.0,0.0,0.0,,24.0,24.0,,,,,,132.0,447.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1114,17.5,17.65,60.2,19.28,14.2,14.85,161143.0,92203.0,6.0,0.5,14.0,22.0,11.0,2.0,10.0,11.0,3500.0,14.1,403.0,403.0,0.674,8.444,20830.0,48.81,179.507,9.118,0.0,0.0,95.6,86.0,86.0,0.0,0.0,0.0,,23.0,23.0,,,,,,133.0,446.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1115,17.6,17.48,59.9,19.18,14.2,14.85,161143.0,92203.0,4.0,0.5,14.0,16.0,8.0,1.5,12.0,8.0,4000.0,14.1,404.0,404.0,-0.454,8.893,21072.0,48.81,171.214,8.439,0.0,0.0,91.902,82.98,6.64,0.0,0.0,76.34,,23.0,23.0,,,,,,134.0,445.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1116,13.2,13.32,48.3,15.47,14.2,14.85,161143.0,92203.0,2.0,0.1,15.0,6.0,2.0,0.5,12.0,0.0,800.0,14.1,315.0,315.0,0.543,13.899,13375.0,48.81,172.025,14.442,0.0,0.0,64.451,54.76,0.0,0.0,0.0,54.76,,23.8,24.0,,,,,,135.0,444.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1117,9.1,8.86,34.8,11.15,14.65,14.75,163799.0,92203.0,3.0,0.1,16.0,10.0,8.0,0.0,8.0,8.0,16.2,14.3,46.0,32.0,-2.566,20.529,3736.0,48.81,214.898,17.963,0.0,0.0,16.467,1.63,0.0,0.0,0.0,2.81,,3.5,24.0,,,,,,136.0,443.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1124,10.6,10.5,36.0,11.53,14.0,14.05,155667.0,84093.0,3.0,0.1,15.0,7.0,10.0,0.5,12.0,10.0,2000.0,13.7,173.0,168.0,-0.546,8.907,4889.0,44.517,192.577,8.361,0.0,0.0,24.19,14.97,0.0,0.0,0.0,14.97,,15.9,24.0,,,,,,143.0,436.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1125,10.5,10.71,32.4,10.38,13.9,13.95,153622.0,84093.0,9.0,1.0,15.0,42.0,7.0,3.5,7.0,7.0,1500.0,13.6,182.0,179.0,1.705,-3.17,4970.0,44.517,216.475,-1.465,0.0,0.0,29.264,0.52,0.0,0.0,0.0,18.29,,17.0,24.0,,,,,,144.0,435.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1135,15.6,15.52,54.0,17.3,14.45,14.2,158846.0,89826.0,4.0,0.5,13.0,15.0,14.0,1.0,14.0,14.0,2000.0,14.0,185.0,164.0,-0.549,10.24,17335.0,47.552,171.357,9.691,0.0,0.0,44.828,31.19,0.0,0.0,0.0,31.19,,10.5,24.0,,,,,,154.0,425.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1136,14.9,14.96,55.1,17.65,14.45,14.2,158846.0,89826.0,6.0,1.0,12.0,25.0,13.0,2.5,14.0,13.0,3000.0,14.0,358.0,358.0,0.232,15.238,16391.0,47.552,172.249,15.47,0.0,0.0,75.747,67.76,15.35,0.0,0.0,52.41,,24.0,24.0,,,,,,155.0,424.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1137,13.0,13.12,47.3,15.15,14.45,14.2,158846.0,89826.0,5.0,0.5,9.0,17.0,6.0,1.5,14.0,6.0,3500.0,14.0,325.0,325.0,0.792,13.394,11117.0,47.552,189.152,14.186,0.0,0.0,65.37,52.57,52.57,0.0,0.0,0.0,,25.0,25.0,,,,,,156.0,423.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1138,14.2,14.25,46.4,14.86,14.45,14.2,158846.0,89826.0,7.0,1.0,7.0,29.0,5.0,2.0,8.0,5.0,3000.0,14.0,341.0,341.0,0.283,4.111,9429.0,47.552,191.519,4.394,0.0,0.0,55.04,43.34,43.34,0.0,0.0,0.0,,24.0,24.0,,,,,,157.0,422.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1139,13.2,13.36,44.4,14.22,14.45,14.2,158846.0,89826.0,7.0,1.0,5.0,30.0,5.0,3.5,6.0,5.0,4500.0,14.0,330.0,330.0,1.125,6.048,8346.0,47.552,193.769,7.173,0.0,0.0,52.75,40.43,40.43,0.0,0.0,0.0,,25.0,25.0,,,,,,158.0,421.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1140,11.2,10.83,40.3,12.91,14.45,14.2,158846.0,89826.0,8.0,1.5,6.0,35.0,4.0,3.5,5.0,4.0,4000.0,14.0,269.0,269.0,-2.906,16.069,6605.0,47.552,196.253,13.163,0.0,0.0,43.1,31.11,31.11,0.0,0.0,0.0,,24.0,24.0,,,,,,159.0,420.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1141,11.7,10.96,38.0,12.17,14.45,14.2,158846.0,89826.0,7.0,1.0,4.0,32.0,0.0,2.5,14.0,0.0,250.0,14.0,292.0,292.0,-5.916,9.942,5316.0,47.552,201.505,4.026,0.0,0.0,41.18,26.78,26.78,0.0,0.0,0.0,,25.0,25.0,,,,,,160.0,419.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1142,10.6,10.25,38.0,12.17,14.4,14.25,158599.0,89826.0,4.0,1.0,4.0,15.0,11.0,1.5,10.0,11.0,1500.0,13.95,254.0,254.0,-2.736,15.776,5859.0,47.552,201.4,13.04,0.0,0.0,42.55,28.32,28.32,0.0,0.0,0.0,,24.0,24.0,,,,,,161.0,418.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1143,11.3,11.52,44.3,14.19,14.4,14.25,158599.0,89826.0,7.0,1.5,4.0,30.0,6.0,3.5,10.0,6.0,2000.0,13.95,282.0,282.0,1.691,18.805,10292.0,47.552,189.39,20.496,0.0,0.0,62.78,48.73,48.73,0.0,0.0,0.0,,25.0,25.0,,,,,,162.0,417.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1144,15.5,15.88,57.2,18.32,14.4,14.25,158599.0,89826.0,6.0,1.0,3.0,25.0,14.0,4.0,1.0,14.0,2000.0,13.95,372.0,372.0,2.047,13.341,20167.0,47.552,182.394,15.388,0.0,0.0,101.11,88.28,88.28,0.0,0.0,0.0,,24.0,24.0,,,,,,163.0,416.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1145,18.7,18.58,64.9,20.79,14.4,14.25,158599.0,89826.0,10.0,2.5,2.0,52.0,12.0,6.0,12.0,12.0,4000.0,13.95,449.0,449.0,-0.601,10.598,27061.0,47.552,181.103,9.997,0.0,0.0,130.73,117.62,117.62,0.0,0.0,0.0,,24.0,24.0,,,,,,164.0,415.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1146,13.0,13.2,55.1,17.65,14.4,14.25,158599.0,89826.0,7.0,1.5,2.0,33.0,12.0,3.5,13.0,12.0,180.0,13.95,326.0,326.0,0.906,25.2,21556.0,47.552,184.116,26.106,0.0,0.0,110.42,99.22,99.22,0.0,0.0,0.0,,25.0,25.0,,,,,,165.0,414.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1147,14.0,14.44,49.0,15.69,14.4,14.25,158599.0,89826.0,6.0,0.5,2.0,25.0,13.0,2.0,13.0,13.0,2000.0,13.95,351.0,351.0,2.549,7.984,12659.0,47.552,188.988,10.533,0.0,0.0,72.59,59.81,59.81,0.0,0.0,0.0,,25.0,25.0,,,,,,166.0,413.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1148,14.4,15.08,48.5,15.53,14.4,14.25,158599.0,89826.0,3.0,0.1,2.0,8.0,14.0,0.5,2.0,14.0,1500.0,13.95,360.0,360.0,4.378,2.916,11118.0,47.552,190.142,7.294,0.0,0.0,66.06,52.85,52.85,0.0,0.0,0.0,,25.0,25.0,,,,,,167.0,412.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1149,13.7,14.88,48.2,15.44,14.4,14.25,158599.0,89826.0,5.0,0.1,11.0,18.0,2.0,0.5,0.0,2.0,2000.0,13.95,328.0,328.0,7.825,3.641,10652.0,47.552,189.01,11.466,0.0,0.0,60.85,48.32,48.32,0.0,0.0,0.0,,24.0,24.0,,,,,,168.0,411.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1150,14.4,15.21,48.1,15.41,14.4,14.25,158599.0,89826.0,5.0,0.1,11.0,18.0,2.0,1.0,2.0,2.0,800.0,13.95,345.0,345.0,5.407,1.279,10193.0,47.552,189.918,6.686,0.0,0.0,59.21,46.46,46.46,0.0,0.0,0.0,,24.0,24.0,,,,,,169.0,410.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1151,14.5,14.71,48.2,15.44,14.4,14.25,158599.0,89826.0,6.0,0.5,19.0,27.0,3.0,1.0,2.0,3.0,150.0,13.95,349.0,349.0,1.076,4.722,10150.0,47.552,190.722,5.798,0.0,0.0,58.94,46.46,46.46,0.0,0.0,0.0,,24.0,24.0,,,,,,170.0,409.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1152,14.2,14.24,48.5,15.53,14.4,14.25,158599.0,89826.0,4.0,0.5,17.0,15.0,2.0,1.0,2.0,2.0,80.0,13.95,356.0,356.0,0.0,8.324,10498.0,47.552,190.589,8.324,0.0,0.0,63.48,50.02,50.02,0.0,0.0,0.0,,25.0,25.0,,,,,,171.0,408.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1153,15.0,15.04,49.9,15.98,14.25,14.3,157500.0,89826.0,4.0,0.1,17.0,15.0,1.0,0.5,2.0,1.0,55.0,13.9,360.0,360.0,0.263,5.876,11610.0,47.552,187.195,6.139,0.0,0.0,65.73,52.16,52.16,0.0,0.0,0.0,,24.0,24.0,,,,,,172.0,407.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1154,13.4,13.28,46.8,14.99,14.25,14.3,157500.0,89826.0,2.0,0.1,21.0,5.0,10.0,0.1,11.0,11.0,17.0,13.9,271.0,250.0,-1.074,11.402,9734.0,47.552,182.268,10.328,0.0,0.0,47.46,2.01,6.92,0.0,26.08,0.0,,18.6,24.0,,,,,,173.0,406.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1155,11.3,11.25,39.2,12.56,14.25,14.3,159439.0,91661.0,5.0,0.2,20.0,18.0,1.0,1.0,2.0,1.0,80.0,14.0,55.0,45.0,0.0,10.394,6846.0,48.523,161.408,10.394,0.0,0.0,16.66,4.42,0.0,0.0,4.42,0.0,,4.0,24.0,,,,,,174.0,405.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1156,10.8,10.5,38.1,12.2,14.25,14.3,159439.0,91661.0,2.0,0.2,25.0,5.0,4.0,0.5,4.0,4.0,1000.0,14.0,129.0,129.0,-2.049,13.949,5292.0,48.523,202.664,11.9,0.0,0.0,25.54,12.87,12.87,0.0,0.0,0.0,,12.0,24.0,,,,,,175.0,404.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1157,9.5,9.65,37.4,11.98,14.25,14.3,159439.0,91661.0,4.0,0.5,25.0,12.0,5.0,1.0,2.0,5.0,550.0,14.0,54.0,54.0,1.461,19.444,6624.0,48.523,153.615,20.905,0.0,0.0,19.57,5.8,5.8,0.0,0.0,0.0,,5.7,24.0,,,,,,176.0,403.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1159,10.0,10.5,36.4,11.66,14.25,14.3,159439.0,91661.0,2.0,0.1,26.0,6.0,6.0,0.5,6.0,6.0,600.0,14.0,40.0,40.0,4.289,9.933,5676.0,48.523,178.823,14.222,0.0,0.0,17.63,4.06,4.06,0.0,0.0,0.0,,4.0,24.0,,,,,,178.0,401.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1160,10.4,10.9,38.0,12.17,14.25,14.3,159439.0,91661.0,4.0,0.1,27.0,15.0,2.0,0.5,4.0,2.0,1000.0,14.0,207.0,207.0,4.52,10.435,6413.0,48.523,159.754,14.955,0.0,0.0,32.81,20.49,20.49,0.0,0.0,0.0,,20.0,24.0,,,,,,179.0,400.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1161,10.5,10.77,37.1,11.88,13.7,14.2,152611.0,91661.0,2.0,0.1,28.0,5.0,2.0,1.0,3.0,2.0,350.0,13.6,68.0,68.0,2.584,9.367,5927.0,48.523,158.337,11.951,0.0,0.0,19.76,6.1,6.1,0.0,0.0,0.0,,6.5,24.0,,,,,,180.0,399.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1162,9.1,10.18,36.8,11.79,13.7,14.2,152611.0,91661.0,4.0,0.2,29.0,15.0,2.0,1.0,3.0,2.0,1000.0,13.6,50.0,50.0,9.257,13.609,6249.0,48.523,158.28,22.866,0.0,0.0,19.1,5.44,5.44,0.0,0.0,0.0,,5.5,24.0,,,,,,181.0,398.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1163,10.9,11.54,38.9,12.46,13.7,14.2,152611.0,91661.0,4.0,0.5,29.0,15.0,2.0,1.0,2.0,2.0,2000.0,13.6,262.0,262.0,5.017,7.36,6255.0,48.523,175.726,12.377,0.0,0.0,38.09,26.38,26.38,0.0,0.0,0.0,,24.0,24.0,,,,,,182.0,397.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1164,11.6,11.5,38.7,12.39,13.7,14.2,152611.0,91661.0,4.0,0.5,29.0,16.0,2.0,1.0,3.0,2.0,60.0,13.6,278.0,278.0,-0.67,7.213,5995.0,48.523,175.285,6.543,0.0,0.0,36.94,25.22,25.22,0.0,0.0,0.0,,24.0,24.0,,,,,,183.0,396.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,40,1165,11.3,10.75,37.0,11.85,13.7,14.2,152611.0,91661.0,4.0,0.1,29.0,14.0,1.0,0.5,0.0,1.0,80.0,13.6,212.0,212.0,-4.49,9.325,5334.0,48.523,182.092,4.835,0.0,0.0,30.95,18.26,16.62,0.0,1.64,0.0,,18.8,24.0,,,,,,184.0,395.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1166,11.3,10.95,37.3,11.95,13.7,14.2,152611.0,91661.0,2.0,0.1,29.0,5.0,2.0,0.1,2.0,2.0,18.0,13.6,204.0,155.0,-3.056,8.346,5376.0,48.523,171.077,5.29,0.0,0.0,27.8,2.86,0.0,0.0,12.6,0.0,,13.7,24.0,,,,,,185.0,394.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1168,15.0,15.15,52.9,16.94,12.9,12.9,137135.0,75869.0,3.0,0.1,29.0,8.0,2.0,0.5,1.0,2.0,60.0,12.5,317.0,309.0,0.862,10.601,14986.0,40.163,176.249,11.463,0.0,0.0,66.66,54.41,44.21,0.0,10.2,0.0,,20.6,24.0,,,,,,187.0,392.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1169,14.6,14.52,48.8,15.63,12.9,12.9,137135.0,75869.0,3.0,0.1,30.0,10.0,6.0,0.5,6.0,6.0,60.0,12.5,365.0,365.0,-0.512,7.096,11554.0,40.163,175.974,6.584,0.0,0.0,62.04,50.83,45.16,0.0,5.67,0.0,,25.0,25.0,,,,,,188.0,391.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1170,14.2,13.8,46.2,14.8,12.9,12.9,137135.0,75869.0,4.0,0.1,30.0,12.0,10.0,0.1,12.0,12.0,14.6,12.5,143.0,131.0,-2.94,6.705,10222.0,40.163,165.989,3.765,0.0,0.0,27.59,1.13,0.0,0.0,15.61,0.0,,9.2,24.0,,,,,,189.0,390.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1172,14.3,13.71,48.4,15.5,12.25,12.6,131450.0,70188.0,3.0,0.1,31.0,10.0,6.0,0.5,6.0,6.0,60.0,12.05,103.0,100.0,-3.69,11.528,10687.0,37.156,194.763,7.838,0.0,0.0,26.72,15.05,6.95,0.0,7.62,0.0,,7.0,24.0,,,,,,191.0,388.0,6.0,DD,0,3.0,,0,0,0,0,0,1
S1,41,1173,13.9,13.58,48.4,15.5,12.25,12.6,131450.0,70188.0,5.0,0.5,29.0,20.0,3.0,1.0,3.0,3.0,40.0,12.05,333.0,333.0,-1.883,12.373,10995.0,37.156,193.345,10.49,0.0,0.0,64.02,51.02,51.02,0.0,0.0,0.0,,24.0,24.0,,,,,,192.0,387.0,6.0,DD,0,3.0,,0,0,0,0,0,1
