De-identification Name,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,SPEED_LOSS
S23,28,863,12.6,13.04,42,13,8.9,11.1,100934,36253,4,1,30,12,12,0.5,12,12,3500,9.6,302,302,3.53,-0.3,6593,18.512,186.435,3.23,922,139.845,43.35,29.5,29.5,0,0,0,,24,24,32.43
S23,28,864,12,12.71,42.8,13.25,8.9,11.1,100934,36253,5,1,30,20,2,1.5,2,2,3000,9.6,288,288,5.343,4.091,7022,18.512,184.539,9.434,1303,185.56,44.3,31.1,31.1,0,0,0,,24,24,
S23,28,865,12.3,12.77,44.1,13.65,8.9,11.1,100729,36253,2,0.1,28,6,8,0,8,8,16,9.6,220,209,3.45,6.504,9406,18.512,184.488,9.954,0,0,45.4,30.4,29.5,0,0,0,,17,24,
S23,29,878,16.7,20.83,40.1,12.42,9.5,12.3,114972,50773,2,0.5,29,5,3,1,0,3,543,10.7,25,20,33.556,-67.805,6092,25.926,177.829,-34.249,860,141.169,17.2,2.2,1.3,0,0,0,,1.2,24,
S23,29,881,17.8,18.83,62.8,19.44,9.5,12.3,114972,50773,2,0.2,28,5,1,0.1,2,3,55,10.7,274,274,5.344,3.143,24561,25.926,176.343,8.487,2120,86.316,85.6,73.9,0,0,66.7,0,,15.4,24,
S23,29,882,6.3,6.32,48.8,15.11,11.3,11.3,117820,53925,1,0,29,2,3,0,0,3,15.5,10.9,12,12,0,58.194,12670,27.536,191.085,58.194,0,0,23,9.3,0,0,4.6,0,,1.9,23.9,
S23,29,884,14.9,15.51,53,16.41,11.3,11.3,117820,53925,6,0.5,29,25,3,1,0,3,15.5,10.9,273,262,3.809,5.467,14591,27.536,177.18,9.276,1724,118.155,62.7,48.6,38.2,0,7.3,0,,17.6,24,
S23,29,885,13.4,13.84,48.2,14.92,11.3,11.3,117820,53925,3,0.3,29,10,9,0.5,10,10,15.5,10.9,335,335,2.949,7.251,11144,27.536,181.263,10.2,1281,114.95,65.1,50.5,50.5,0,0,0,,25,24,29.38
S23,29,886,13.3,13.75,47.8,14.8,12.6,12.6,117820,53925,4,0.3,29,15,9,1,10,10,20.5,12.2,318,318,3.379,7.082,11305,27.536,176.913,10.461,1496,132.331,60.4,48,12.7,0,35.3,0,,24,24,28.3
S23,29,887,13.1,13.08,50.9,15.76,12.6,12.6,117820,53925,3,0.1,29,10,9,0.1,10,10,15.5,12.2,17,17,0,17.014,19734,27.536,136.43,17.014,1485,75.251,18.7,6.1,0,0,3.5,0,,1.3,24,
S23,29,888,11.5,11.99,40.3,12.48,13,13,117820,53925,3,0.3,29,10,10,1,10,10,56,12.6,220,220,3.784,3.895,129313,27.536,9.798,7.679,1440,11.136,39.6,27.4,14.1,0,10.1,0,,19.1,24,
S23,29,889,8.2,8.58,40,12.38,13,13,117820,53925,3,0.3,29,10,10,1,10,10,56,12.6,19,19,3.464,30.685,7561,27.536,170.289,34.149,1098,145.219,17.6,3,3,0,0,0,,2.33,24,
S23,29,890,12.1,11.26,42,13,13,13,117820,53925,4,0.5,29,12,7,1,6,7,74,12.6,182,182,-6.114,13.42,8795,27.536,173.94,7.306,1239,140.875,35.8,23.1,23.1,0,0,0,,15.1,23,
S23,29,891,12.6,12.75,42.7,13.22,13,13,117820,53925,4,0.5,29,12,7,1,6,7,74,12.6,230,230,0.832,3.571,9102,27.536,175.665,4.403,1230,135.135,43.2,30.6,13.6,0,15.5,0,,18.2,24,
S23,29,893,17.7,17.71,64,19.81,13.7,12.8,144660,53925,3,0.5,29,10,7,1,6,7,102,12.9,425,425,0,10.629,0,27.536,0,10.629,0,,106.6,93.5,88.9,0,4.6,0,,24,24,11.56
S23,29,894,18.9,19.04,64,19.81,13.7,12.8,144660,80258,6,1,29,25,9,1.5,10,10,74,12.9,453,453,0.843,3.896,26867,40.982,156.791,4.739,2277,84.751,114.4,105.86,101.1,0,0,0,,24,24,
S23,29,895,16.9,18.36,64,19.81,13.7,12.8,144660,80258,7,1,29,30,9,2.5,10,10,4028,12.9,423,423,7.268,7.338,22814,40.982,191.461,14.606,2394,104.936,123.3,109.2,109.2,0,0,0,,25,25,
S23,29,896,16.9,18.32,64.2,19.88,13.7,12.8,144660,80258,6,1.5,30,25,11,3,10,10,4028,12.9,422,422,7.244,7.829,25688,40.982,171.598,15.073,2341,91.132,124.1,110.2,110.2,0,0,0,,25,25,
S23,29,897,18.6,19.12,65,20.12,13.7,12.8,144660,80258,5,1,30,20,10,2,10,10,4028,12.9,465,465,2.584,4.984,25894,40.982,173.322,7.568,2357,91.025,126.3,112.2,112.2,0,0,0,,25,25,
S23,29,898,18.5,18.79,65,20.12,13.7,12.8,144660,80258,6,1.5,30,25,10,2.5,12,10,4205,12.9,444,444,1.451,6.614,26464,40.982,171.302,8.065,2485,93.901,122.3,108.8,108.8,0,0,0,,24,24,
S23,29,899,17.7,17.92,65,20.12,13.7,12.8,144660,80258,7,2,29,30,10,3.5,10,10,4205,12.9,425,425,1.038,10.963,27551,40.982,173.012,12.001,2343,85.042,128.4,114.4,114.4,0,0,0,,24,24,
S23,29,901,18.2,18.72,64.9,20.09,13.7,12.8,144660,80258,4,1,31,15,6,2,6,7,4205,12.9,455,455,2.588,6.829,25621,40.982,173.139,9.417,2371,92.541,125.5,110.9,110.9,0,0,0,,25,25,4.38
S23,29,902,18.7,19.21,64.9,20.09,13.7,12.8,144660,80258,3,0.5,32,10,12,1,12,12,4205,12.9,449,449,2.488,4.4,25663,40.982,171.94,6.888,2451,95.507,119.4,105.9,105.9,0,0,0,,24,24,4.3
S23,29,903,18.4,18.84,63.8,19.75,13.2,13.4,145615,80258,4,0.5,30,12,13,1,14,14,4205,13,461,461,2.025,4.617,24502,40.982,172.557,6.642,2242,91.503,119.9,105.7,105.7,0,0,0,,25,25,4.56
S23,29,904,17.6,18.25,60.8,18.82,13.2,13.4,145615,80258,5,0.5,27,20,13,1,14,14,4205,13,422,422,3.544,3.044,21121,40.982,175.181,6.588,2028,96.018,102.2,88.8,68.1,0,20.7,0,,24,24,
S23,29,905,2.2,2.25,54,16.72,13.2,13.4,145615,80258,3,0,28,8,13,0,14,14,24,13,20,20,0,86.559,16174,40.982,177.147,86.559,0,0,41.8,29.2,0,0,25.5,0,,8.9,24,
S23,29,906,17.9,18.29,60.9,18.85,13.7,13.2,148469,80258,4,0.5,24,11,10,0.5,10,10,2023,13.2,334,334,2.27,2.997,21577,40.982,170.512,5.267,2202,102.053,86.7,75.5,63.3,0,5.5,0,,18.7,24,
S23,29,907,17.8,18.36,60.5,18.73,13.7,13.2,148469,80258,4,0.5,25,11,10,0.5,10,10,1798,13.2,445,445,2.99,1.975,21620,40.982,174.468,4.965,2091,96.716,106.8,94.3,94.3,0,0,0,,25,25,7
S23,29,908,17.5,18.21,60.2,18.64,13.7,13.2,148469,80258,3,0.5,24,10,10,0.5,10,10,249,13.2,419,419,4.024,2.302,20772,40.982,174.113,6.326,2202,106.008,98.7,86.8,86.8,0,0,0,,24,24,8.13
S23,29,909,17.8,18.64,60.3,18.67,13.7,13.2,148469,80258,4,0.5,24,15,9,1,10,10,1020,13.2,446,446,4.285,0.15,20321,40.982,174.204,4.435,2161,106.343,100.2,88.5,88.5,0,0,0,,25,25,3.42
S23,29,910,17,18.04,60,18.58,13.7,13.2,148469,80258,5,1,23,20,14,1.5,14,14,1000,13.2,408,408,5.61,2.869,20930,40.982,177.178,8.479,2287,109.269,100.5,89,89,0,0,0,,24,24,
S23,29,911,16.9,17.44,60.1,18.61,13.7,13.2,148469,80258,6,1,22,25,1,2.5,2,0,3200,13.2,422,422,3.01,6.267,23778,40.982,176.129,9.277,2277,95.761,116.7,104.7,104.7,0,0,0,,25,25,
S23,29,912,17.9,18.46,60.5,18.73,13.7,13.2,148469,80258,2,0,21,5,3,0,2,0,4100,13.2,429,429,3.113,1.452,21883,40.982,176.507,4.565,2025,92.538,104.9,92.7,92.7,0,0,0,,24,24,8.75
S23,29,913,18,18.4,60,18.58,13.7,13.2,148469,80258,3,0,22,10,7,0,6,6,3000,13.2,451,451,1.938,0.942,20234,40.982,176.732,2.88,2078,102.698,102,89.4,89.4,0,0,0,,25,25,6.64
S23,29,914,18,18.6,60.1,18.61,13.7,13.2,148469,80258,4,0,24,15,6,0.2,6,6,4105,13.2,450,450,3.225,0.032,20490,40.982,177.452,3.257,2071,101.074,103.7,90.9,90.9,0,0,0,,25,25,3.38
S23,29,915,17.1,18.08,60.1,18.61,13.7,13.2,148469,80258,7,1,26,30,6,2,6,6,3700,13.2,411,411,5.149,2.811,20664,40.982,177.442,7.96,2198,106.369,100.4,88,88,0,0,0,,24,24,
S23,29,916,15.9,17.68,60.2,18.64,13.7,13.2,148469,80258,4,1,27,16,0,1.5,15,15,3200,13.2,398,398,9.444,5.135,21086,40.982,177.748,14.579,2117,100.398,107.9,93.7,93.7,0,0,0,,25,25,8.52
S23,29,917,16.7,18.08,59.2,18.33,13.7,13.2,148469,80258,4,0.5,28,16,8,1,5,5,2120,13.2,417,417,7.639,1.353,19611,40.982,178.471,8.992,1103,56.244,101,87.5,87.5,0,0,0,,25,25,6.41
S23,29,918,11.4,12.55,41.9,12.97,13.2,13.35,143056,80258,3,0.5,28,7,7,0.5,5,5,20.7,12.9,228,228,8.865,3.253,7232,40.982,197.041,12.118,0,0,42.2,13.6,13.6,0,0,14.9,,20,24,
S23,29,922,16.7,16.67,56.2,17.4,11.9,12.75,132012,69104,3,0.1,27,8,7,0.5,6,6,20.7,12.03,20,20,0,4.207,23482,35.286,198.734,4.207,3221,137.169,21.5,10.8,2.2,0,0,3.4,,1.2,24,
S23,29,923,17.7,18.38,62.3,19.29,12.1,12.85,132012,69104,3,0.1,27,8,7,0.5,6,6,20.7,12.15,415,415,3.749,4.687,23681,35.286,174.842,8.436,0,0,109.7,97.4,81.4,0,0,15.9,,23.5,24,8.07
S23,29,930,4.7,5.06,38.6,11.95,10.3,11.4,110950,48611,3,0,30,8,12,0,12,12,14.8,10.45,40,40,2.954,57.665,7820,24.822,103.806,60.619,810,103.581,27.7,0,0,0,0,6.9,,8.5,24,
S23,29,932,11.8,11.84,39,12.07,10.25,10.4,105396,48611,3,0.2,30,8,11,0.5,10,11,542,9.9,224,224,0.439,1.921,8240,24.822,157.767,2.36,964,116.99,40.5,24.7,21.3,0,0,3.4,,19,24,
S23,29,933,11.8,11.88,39,12.07,10.25,10.4,105396,48611,3,0.2,28,8,12,0.5,10,12,102,9.9,284,284,0.348,1.648,6600,24.822,163.302,1.996,827,125.303,38.091,25.867,21,0,0,4.867,,24,24,39.19
S23,29,934,11.4,11.62,39,12.07,10.4,10.5,105271,48611,3,0.2,29,8,6,0.5,7,7,32,10.05,42,42,2.244,3.744,6879,24.822,192.517,5.988,789,114.697,19.1,0,0,0,0,4.9,,3.7,24.1,
S23,29,938,17.2,17.91,57.9,17.93,10.85,11.2,113731,46819,3,0.5,26,10,13,1,13,13,54,10.58,74,74,3.894,0.1,20821,23.907,157.489,3.994,2386,114.596,30.1,14.1,9.9,0,0,4.2,,4.3,24,
S23,29,939,17.5,17.92,58.2,18.02,10.85,11.2,1137321,46819,4,0.5,28,16,11,1,11,11,2500,10.58,419,419,2.547,0.561,19969,23.907,165.256,3.108,2047,102.509,90.1,79.2,79.2,0,0,0,,24,24,17.03
S23,29,940,17.7,17.91,58.1,17.99,10.85,11.2,113731,46819,5,1,24,17,11,2,11,11,3500,10.58,408,408,0.968,0.411,19976,23.907,166.939,1.379,2076,103.925,87,76.7,76.7,0,0,0,,23,23,
S23,29,941,18,18,58.2,18.02,10.85,11.2,113731,46819,6,1.5,27,25,11,3,11,11,4803,10.58,413,413,0.239,0.1,20535,23.907,166.63,0.339,2084,101.485,88.8,78.7,78.7,0,0,0,,23,23,
S23,29,942,17.8,17.92,58,17.96,10.85,11.2,113731,46819,5,1,25,20,11,2.5,10,10,4058,10.58,428,428,0.468,0.217,20471,23.907,166.496,0.685,2113,103.219,92.8,81.8,81.8,0,0,0,,24,24,
S23,29,943,17.5,17.96,58.1,17.99,10.85,11.2,113731,46819,4,1,24,15,12,1.5,12,12,4200,10.58,402,402,2.663,0.167,20158,23.907,166.295,2.83,2051,101.746,87.6,77.1,77.1,0,0,0,,23,23,4.77
S23,29,944,16.5,17.54,57.9,17.93,10.85,11.2,113731,46819,6,1.5,25,26,1,2,14,1,4000,10.58,397,397,5.578,2.137,20254,23.907,166.222,7.715,2043,100.869,91.3,80.8,80.8,0,0,0,,24,24,
S23,29,945,16,16.91,58,17.96,10.85,11.2,113731,46819,8,2.5,22,34,15,4,14,14,2500,10.58,368,368,5.084,5.809,19144,23.907,173.513,10.893,1932,100.919,86.2,76.4,76.4,0,0,0,,23,23,
S23,29,946,16.7,17.42,58.1,17.99,10.4,11.45,113731,46819,4,0.5,25,15,1,1,2,2,1790,10.5,401,401,3.942,3.169,20513,23.907,166.764,7.111,2099,102.325,93,82.1,82.1,0,0,0,,24,24,7.78
S23,29,947,17.8,18.26,59.8,18.51,10.4,11.45,113731,46819,3,0.2,28,10,1,0.5,0,0,1050,10.5,409,409,2.582,1.361,22317,23.907,166.767,3.943,2284,102.344,97,85.6,85.6,0,0,0,,23,23,6.34
S23,29,948,18.2,18.48,59.9,18.54,10.4,11.45,112705,46698,7,1,25,30,13,2,13,13,1045,10.5,418,418,1.639,0.356,22007,23.845,167.931,1.995,2148,97.605,96.3,85,85,0,0,0,,23,23,
S23,29,949,18,18.5,59.9,18.54,10.4,11.45,112705,46698,6,1,26,25,14,2,14,14,989,10.5,433,433,2.47,0.237,21955,23.845,167.388,2.707,2189,99.704,100,88.2,88.2,0,0,0,,24,24,
S23,29,950,17.4,18.09,58.2,18.02,10.4,11.45,112705,46698,4,0.5,28,12,12,1,14,14,1456,10.5,400,400,3.863,-0.383,20334,23.845,167.208,3.48,2100,103.275,89.7,78.2,78.2,0,0,0,,23,23,6.33
S23,29,951,14,14,47.9,14.83,10.4,11.5,112705,46698,2,0,27,5,13,0,13,14,25,10.5,70,70,0,5.59,13442,23.845,248.475,5.59,1420,105.639,33.4,0,11,0,5.7,0,,5,24,
S23,29,952,18.6,18.78,60.8,18.82,10.4,11.5,112705,46698,6,1,30,24,14,2,14,14,826,10.5,167,167,1.179,0.239,21505,23.845,168.436,1.418,2217,103.092,53,32.6,0,0,32.6,0,,9,24,
S23,29,953,18.3,18.79,60.8,18.82,10.4,11.5,112705,46698,4,0.5,33,15,15,1,14,14,1120,10.5,440,440,2.438,0.165,21397,23.845,178.374,2.603,2192,102.444,105.1,91.6,86.3,0,5.3,0,,24,24,1.99
S23,29,954,18.4,18.48,60.3,18.67,10.4,11.5,112705,46698,7,1,34,31,7,2.5,7,7,599,10.5,424,424,0.23,1.018,21089,23.845,178.952,1.248,2231,105.79,99.7,86.8,86.8,0,0,0,,23,23,
S23,29,955,17.1,18.13,60,18.58,10.4,11.5,112915,46699,5,1,33,18,12,1.5,12,12,1020,10.5,411,411,5.383,2.423,21103,23.846,178.687,7.806,2051,97.19,103.9,90.5,90.5,0,0,0,,24,24,
S23,29,955,18.5,18.52,60,18.58,10.4,11.5,112915,46699,7,1,27,28,10,2,10,10,1020,10.5,426,426,0,0.285,21133,23.846,178.785,0.285,2178,103.062,99.7,86.9,86.9,0,0,0,,23,23,
S23,29,956,18.4,18.5,60,18.58,10.4,11.5,112915,46699,4,1,28,15,8,1.5,8,8,4120,10.5,442,442,0.447,0.404,21875,23.846,177.524,0.851,2195,100.343,106.2,93.2,93.2,0,0,0,,24,24,2.92
S23,29,957,17.7,18.61,60.2,18.64,10.4,11.5,112915,46699,3,0.5,29,7,14,1,12,12,3250,10.5,408,408,4.668,0.15,20969,23.846,178.524,4.818,2137,101.912,98.8,86.1,86.1,0,0,0,,23,23,6.42
S23,29,958,18,18.46,60,18.58,10.4,11.5,112915,46699,3,1,27,10,12,1,14,14,2065,10.5,433,433,2.239,0.63,20363,23.846,179.042,2.869,2109,103.57,100.6,87.5,87.5,0,0,0,,24,24,5.47
S23,29,959,18.3,18.08,58.5,18.11,10.4,11.5,112915,46699,6,1,29,25,12,2.5,12,12,4119,10.5,438,438,-0.922,0.155,19377,23.846,180.627,-0.767,1997,103.06,97.1,84,84,0,0,0,,24,24,
S23,29,960,17.6,17.96,58,17.96,10.4,11.5,112915,46699,4,1,30,15,10,1.5,9,9,3950,10.5,404,404,2.184,-0.006,19196,23.846,180.065,2.178,2003,104.345,92.1,79.5,79.5,0,0,0,,23,23,6.01
S23,29,961,16.4,17.54,56.7,17.55,10.4,11.5,112915,46699,4,1,30,15,12,1.5,11,11,902,10.5,393,393,6.648,0.068,18064,23.846,180.147,6.716,1927,106.676,91.2,78.1,78.1,0,0,0,,24,24,8.18
S23,29,962,13.1,14,45.7,14.15,10.4,11.95,115721,46699,3,1,30,10,6,1,6,6,75,10.7,301,301,6.453,1.046,9331,23.846,186.848,7.499,1257,134.712,52.6,40.1,40.1,0,0,0,,23,23,29.34
S23,29,963,0.2,0.22,44.4,13.75,10.4,11.95,115721,46699,3,0.5,30,10,5,0.5,5,5,51,10.7,5,5,0,98.429,8924,23.846,186.44,98.429,1022,114.523,55.7,0.9,29.2,0,9.4,0,,23.2,24,100.09
S23,30,965,18.5,18.36,59.7,18.48,9.1,11.95,107967,38861,3,0.2,30,10,9,0.5,9,9,1210,10.13,306,306,-0.979,0.644,22170,19.843,165.115,-0.335,2483,111.998,75.1,60.4,48.8,0,11.6,0,,16.5,24,
S23,30,966,18.5,18.67,60.4,18.7,9.1,11.95,107967,38861,6,1,30,22,10,1.5,10,10,1100,10.13,443,443,1.118,0.171,22050,19.843,169.123,1.289,1997,90.567,104.2,89.9,89.5,0,0,0,,24,24,
S23,30,967,17.9,18.29,59.1,18.3,9.1,11.95,107967,38861,4,0.5,29,16,12,1,12,12,1420,10.13,430,430,2.05,0.027,20420,19.843,175.278,2.077,2171,106.317,100.4,85.9,85.9,0,0,0,,24,24,3.95
S23,30,968,17.9,18.51,60.1,18.61,3.1,11.95,107967,38861,2,0.1,30,5,9,0.1,9,9,582,10.13,407,407,3.537,0.521,22467,19.843,168.668,4.058,2133,94.939,100.9,0,86.4,0,0,0,,22.8,24,9.17
S23,30,970,12.5,12.67,43.3,13.41,10.95,11.4,116811,38861,5,1,27,18,1,2,1,1,100,10.85,75,75,1.246,5.505,8669,19.843,182.643,6.751,1234,142.346,24.2,9.5,9.5,0,0,0,,6,24,
S23,30,971,7.3,7.64,45,13.93,11,11.5,116729,38861,8,2,26,35,2,3,2,2,53,10.9,40,40,2.605,45.191,9070,19.843,250.576,47.796,1010,111.356,31.3,6,2.4,0,10.1,0,,5.5,24,
S23,30,973,13.8,13.88,46.1,14.27,11.3,11.6,120495,51881,6,1,27,25,2,1.5,1,1,55,11.15,135,135,0.714,2.761,10555,26.492,175.949,3.475,1251,118.522,34.6,18.2,0,0,18.2,0,,9.8,24,
S23,30,974,13,13.04,45,13.93,11.3,11.6,120495,51881,3,0.7,29,7,1,1,2,2,56,11.15,100,100,0,6.417,9810,26.492,164.8,6.417,1150,117.227,25.3,1,0,0,12.4,0,,7.67,24,
S23,30,975,2.6,2.9,41,12.69,11,12.6,125449,56740,3,0.2,27,10,1,0.5,1,1,53,11.45,8,8,2.537,77.129,5250,28.973,251.92,79.666,710,135.238,20.1,0.6,0,0,4.1,0,,3.1,24,
S23,30,976,6.9,7.69,32,9.91,11,12.6,125449,56740,4,0.3,27,16,12,0.5,12,12,22,11.45,18,18,7.762,22.358,3955,28.973,126.422,30.12,560,141.593,12.8,0,0,0,1.3,0,,2.6,24,
S23,30,979,16.9,17.33,58.7,18.17,12.9,13,137599,69730,2,0.5,30,5,1,1,2,2,1022,12.6,305,305,2.141,4.622,21025,35.606,172.546,6.763,2252,107.111,79.8,65.3,55.4,0,9.9,0,,18,24,
S23,30,980,14,14.4,50.8,15.73,12.9,13,137599,69730,6,1,29,25,7,1.5,6,6,1022,12.6,350,350,2.543,8.438,13825,35.606,177.649,10.981,1573,113.779,74.3,61.4,61.4,0,0,0,,25,25,
S23,30,981,16,15.6,0,0,12.9,13,137599,69730,3,0.1,28,7,9,0.1,10,10,15,12.6,308,308,0,,0,35.606,0,,0,,64.5,0,12.1,0,37.4,0,,19.3,24.3,
S23,30,983,10.8,11.32,47.2,14.61,13.05,13.45,144787,77989,3,0.5,29,10,9,1,10,10,58,12.85,247,247,3.305,22.562,6970,39.823,182.486,25.867,1099,157.676,40.7,29,19.2,0,9.8,0,,22.8,23,44.21
S23,30,984,11.3,11.58,39.8,12.32,13.05,13.45,144787,77989,4,0.5,28,16,7,1,6,6,42,12.85,272,272,2.029,5.997,6492,39.823,192.545,8.026,1045,160.967,41.1,30,25.4,0,4.6,0,,24,24,39.63
S23,30,985,0.5,0.53,36.5,11.3,13,13.5,144787,77989,2,0.1,28,5,7,0.1,6,6,20,12.9,4,4,0,95.283,4991,39.823,189.675,95.283,520,104.188,20.4,0,0,0,7.1,0,,7.5,24,
S23,30,986,18.2,18.06,60.9,18.85,14.2,14.2,157022,77989,5,0.5,30,17,7,1,6,6,20,13.8,178,178,-0.541,4.206,21145,39.823,170.832,3.665,2359,111.563,49.3,35.4,30.7,0,4.7,0,,9.8,24,
S23,30,987,18.6,18.5,61.7,19.1,14.3,13.9,156556,87716,4,1,29,15,8,1.5,8,8,1000,13.7,446,446,-0.435,3.152,25715,44.79,149.88,2.717,2246,87.342,105,92.5,92.5,0,0,0,,24,24,5.67
S23,30,988,18.2,17.96,62,19.2,14.3,13.9,156556,87716,6,1,28,26,8,2,6,8,2000,13.7,456,456,-1.459,6.434,22596,44.79,177.731,4.975,2270,100.46,113.6,100.4,100.4,0,0,0,,25,25,
S23,30,989,17.8,18.13,62,19.2,14.3,13.9,156556,87716,4,1,28,15,12,1.5,12,12,540,13.7,426,426,1.954,5.574,22510,44.79,177.329,7.528,2192,97.379,108.4,95.8,95.8,0,0,0,,24,24,7.42
S23,30,990,17.5,18.08,62,19.2,14.3,13.9,156556,87716,5,1,29,18,8,1.5,10,10,2000,13.7,438,438,2.917,5.809,22245,44.79,178.018,8.726,2189,98.404,112,99,99,0,0,0,,25,25,
S23,30,991,18,18.38,62,19.2,14.3,13.9,156556,87716,4,1,29,12,10,1.5,10,10,2200,13.7,432,432,1.954,4.272,22035,44.79,178.315,6.226,2169,98.434,106.9,94.3,94.3,0,0,0,,24,24,7.83
S23,30,992,17.4,17.84,62,19.2,14.3,13.9,156556,87716,5,1,27,21,9,1.5,10,10,3500,13.7,436,436,2.084,7.059,22695,44.79,178.365,9.143,2179,96.012,114.7,101.2,101.2,0,0,0,,25,25,
S23,30,993,16.5,18.04,62,19.2,14.3,13.9,156556,87716,6,1,26,22,7,1.5,6,6,1500,13.7,397,397,7.814,6.007,22600,44.79,178.466,13.821,2246,99.381,109.3,96.8,96.8,0,0,0,,24,24,
S23,30,995,17.3,17.92,60,18.58,14.3,13.9,156556,87716,4,0.5,31,14,9,1,10,9,1500,13.7,432,432,3.446,3.526,20039,44.79,179.65,6.972,2148,107.191,103.4,90,90,0,0,0,,25,25,9.27
S23,30,996,17.5,17.5,59.5,18.42,14.3,13.9,156556,87716,4,0.5,33,13,11,0.5,10,10,1020,13.7,419,419,0.228,5,19795,44.79,179.549,5.228,1992,100.631,98.7,85.3,85.3,0,0,0,,24,24,12.18
S23,30,997,16.9,17.25,58.7,18.17,14.3,13.9,156556,87716,5,1,30,20,12,1,11,11,1005,13.7,406,406,1.832,5.079,19165,44.79,179.146,6.911,1919,100.13,96.3,82.4,82.4,0,0,0,,24,24,
S23,30,998,16,16.68,57.1,17.68,14.3,13.9,156556,87716,5,1,27,21,13,1.5,14,14,999,13.7,400,400,3.847,5.645,18063,44.79,179.594,9.492,1932,106.959,93.8,81.1,57.1,0,24,0,,25,25,
S23,30,999,3,3.73,58.9,18.24,13.9,14.1,154643,87716,3,0.1,28,7,10,0.1,10,10,24,13.6,20,20,4.091,79.539,21096,44.79,178.289,83.63,2115,100.256,38,2.2,0,0,25.2,0,,6.7,24,
S23,30,1000,18.4,18.72,62.5,19.35,14.2,13.9,156121,87716,2,0.1,27,5,7,0.1,6,6,1500,13.65,245,245,1.556,3.24,23035,44.79,173.975,4.796,2170,94.204,74.4,53.3,45,0,8.3,0,,13.3,25,
S23,30,1001,18.5,18.75,62,19.2,14.2,13.9,156121,87716,2,0.1,26,6,14,0.2,14,14,2010,13.65,443,443,1.522,2.318,22538,44.79,179.697,3.84,1951,86.565,110,97.2,97.2,0,0,0,,24,24,8.02
S23,30,1002,18.3,18.84,61.9,19.16,14.2,13.9,156121,87716,4,0.5,25,15,12,1,12,12,923,13.65,457,457,2.922,1.691,22648,44.79,177.146,4.613,1947,85.968,113.2,100.3,100.3,0,0,0,,25,25,3
S23,30,1003,18,18.63,61.5,19.04,14.2,13.9,156121,87716,3,0.1,23,10,2,0.2,2,2,2050,13.65,433,433,3.062,2.18,22106,44.79,174.161,5.242,1853,83.823,104.6,92.4,92.4,0,0,0,,24,24,6.12
S23,30,1004,18,19.04,61.5,19.04,14.2,13.9,156121,87716,4,0.3,21,14,5,0.3,4,4,1500,13.65,450,450,5.462,0,21895,44.79,180.498,5.462,2033,92.852,111.6,98.8,98.8,0,0,0,,25,25,1.71
S23,30,1005,19.4,19.92,65,20.12,14.2,13.9,156121,87716,4,0.5,23,14,2,2,14,14,4000,13.65,466,466,2.484,1.024,26395,44.79,180.905,3.508,2180,82.591,126.8,114.6,114.6,0,0,0,,24,24,-2.2
S23,30,1006,19.1,19.72,65.2,20.19,14.2,13.9,156121,87716,6,1,24,24,6,1.5,6,6,4000,13.65,477,477,3.17,2.304,26175,44.79,180.783,5.474,2173,83.018,131.1,118.3,118.3,0,0,0,,25,25,
S23,30,1007,18.8,19.5,66.5,20.59,14.2,13.9,156121,87716,6,1,24,25,9,2,10,10,4000,13.65,452,452,3.239,5.285,28820,44.79,181.587,8.524,2315,80.326,138.5,125.6,125.6,0,0,0,,24,24,
S23,30,1008,18.6,19.08,65,20.12,14.2,13.9,156121,87716,6,1.5,25,24,15,3,14,14,4000,13.65,464,464,2.584,5.183,28868,44.79,180.269,7.767,2413,83.587,143.8,130.1,130.1,0,0,0,,25,25,
S23,30,1009,17.1,17.5,59,18.27,14.2,13.9,156121,87716,5,1,25,20,4,2,2,2,5000,13.65,410,410,2.283,4.194,21106,44.79,183.202,6.477,1933,91.585,105.1,62.8,92.8,0,0,0,,24,24,
S23,30,1010,16.3,16.96,58,17.96,14.2,13.9,156121,87716,5,1,25,20,10,2,10,10,4200,13.65,407,407,3.787,5.547,19523,44.79,181.325,9.334,1883,96.45,101.4,88.5,88.5,0,0,0,,25,25,
