PK,SK,ship,day,date,stw_raw,stw_corrected,baseline_stw,speed_loss_pct,timestamp
SHIP#S11,DAY#1105,S11,1105,2023-01-10T00:00:00,17.63,17.72,15.34,15.54,1673280000
SHIP#S11,DAY#1106,S11,1106,2023-01-11T00:00:00,18.48,18.88,15.34,23.03,1673366400
SHIP#S11,DAY#1107,S11,1107,2023-01-12T00:00:00,18.33,18.42,15.34,20.1,1673452800
SHIP#S11,DAY#1113,S11,1113,2023-01-18T00:00:00,18.48,18.54,15.34,20.88,1673971200
SHIP#S11,DAY#1115,S11,1115,2023-01-20T00:00:00,18.48,18.71,15.34,21.99,1674144000
SHIP#S11,DAY#1116,S11,1116,2023-01-21T00:00:00,18.04,18.3,15.34,19.29,1674230400
SHIP#S11,DAY#1118,S11,1118,2023-01-23T00:00:00,17.54,17.12,15.34,11.63,1674403200
SHIP#S11,DAY#1119,S11,1119,2023-01-24T00:00:00,15.08,14.75,15.34,-3.85,1674489600
SHIP#S11,DAY#1120,S11,1120,2023-01-25T00:00:00,15.7,15.74,15.34,2.63,1674576000
SHIP#S11,DAY#1121,S11,1121,2023-01-26T00:00:00,14.46,14.16,15.34,-7.73,1674662400
SHIP#S11,DAY#1126,S11,1126,2023-01-31T00:00:00,16.92,17.12,15.34,11.56,1675094400
SHIP#S11,DAY#1134,S11,1134,2023-02-08T00:00:00,11.78,12.44,15.34,-18.9,1675785600
SHIP#S11,DAY#1142,S11,1142,2023-02-16T00:00:00,15.04,15.2,15.34,-0.89,1676476800
SHIP#S11,DAY#1144,S11,1144,2023-02-18T00:00:00,13.75,13.35,15.34,-13.0,1676649600
SHIP#S11,DAY#1145,S11,1145,2023-02-19T00:00:00,12.25,12.04,15.34,-21.54,1676736000
SHIP#S11,DAY#1146,S11,1146,2023-02-20T00:00:00,12.0,12.32,15.34,-19.71,1676822400
SHIP#S11,DAY#1154,S11,1154,2023-02-28T00:00:00,16.29,16.05,15.34,4.59,1677513600
SHIP#S11,DAY#1155,S11,1155,2023-03-01T00:00:00,16.58,15.74,15.34,2.62,1677600000
SHIP#S11,DAY#1156,S11,1156,2023-03-02T00:00:00,16.92,16.58,15.34,8.09,1677686400
SHIP#S11,DAY#1158,S11,1158,2023-03-04T00:00:00,16.92,16.85,15.34,9.82,1677859200
SHIP#S11,DAY#1160,S11,1160,2023-03-06T00:00:00,17.2,16.69,15.34,8.8,1678032000
SHIP#S11,DAY#1162,S11,1162,2023-03-08T00:00:00,16.8,16.6,15.34,8.2,1678204800
SHIP#S11,DAY#1163,S11,1163,2023-03-09T00:00:00,16.79,16.28,15.34,6.12,1678291200
SHIP#S11,DAY#1165,S11,1165,2023-03-11T00:00:00,17.4,17.53,15.34,14.29,1678464000
SHIP#S11,DAY#1170,S11,1170,2023-03-16T00:00:00,17.21,17.21,15.34,12.18,1678896000
SHIP#S11,DAY#1171,S11,1171,2023-03-17T00:00:00,17.13,15.95,15.34,4.0,1678982400
SHIP#S11,DAY#1172,S11,1172,2023-03-18T00:00:00,16.42,15.32,15.34,-0.11,1679068800
SHIP#S11,DAY#1176,S11,1176,2023-03-22T00:00:00,15.5,15.3,15.34,-0.28,1679414400
SHIP#S11,DAY#1178,S11,1178,2023-03-24T00:00:00,16.04,16.43,15.34,7.08,1679587200
SHIP#S11,DAY#1179,S11,1179,2023-03-25T00:00:00,16.17,15.72,15.34,2.44,1679673600
SHIP#S11,DAY#1182,S11,1182,2023-03-28T00:00:00,14.83,14.68,15.34,-4.32,1679932800
SHIP#S11,DAY#1197,S11,1197,2023-04-12T00:00:00,15.5,15.54,15.34,1.28,1681228800
SHIP#S11,DAY#1206,S11,1206,2023-04-21T00:00:00,18.67,18.97,15.34,23.68,1682006400
SHIP#S11,DAY#1209,S11,1209,2023-04-24T00:00:00,18.96,19.13,15.34,24.67,1682265600
SHIP#S11,DAY#1210,S11,1210,2023-04-25T00:00:00,18.79,18.51,15.34,20.65,1682352000
SHIP#S11,DAY#1211,S11,1211,2023-04-26T00:00:00,18.42,17.88,15.34,16.54,1682438400
SHIP#S11,DAY#1212,S11,1212,2023-04-27T00:00:00,17.96,17.79,15.34,15.97,1682524800
SHIP#S11,DAY#1214,S11,1214,2023-04-29T00:00:00,18.0,18.19,15.34,18.56,1682697600
SHIP#S11,DAY#1215,S11,1215,2023-04-30T00:00:00,18.08,17.7,15.34,15.4,1682784000
SHIP#S11,DAY#1216,S11,1216,2023-05-01T00:00:00,18.35,18.05,15.34,17.68,1682870400
SHIP#S11,DAY#1217,S11,1217,2023-05-02T00:00:00,18.13,17.17,15.34,11.95,1682956800
SHIP#S11,DAY#1219,S11,1219,2023-05-04T00:00:00,18.09,18.09,15.34,17.9,1683129600
SHIP#S11,DAY#1228,S11,1228,2023-05-13T00:00:00,16.44,15.62,15.34,1.8,1683907200
SHIP#S11,DAY#1229,S11,1229,2023-05-14T00:00:00,13.33,12.88,15.34,-16.03,1683993600
SHIP#S11,DAY#1230,S11,1230,2023-05-15T00:00:00,11.44,10.39,15.34,-32.25,1684080000
SHIP#S11,DAY#1231,S11,1231,2023-05-16T00:00:00,11.29,10.64,15.34,-30.62,1684166400
SHIP#S11,DAY#1232,S11,1232,2023-05-17T00:00:00,11.47,10.75,15.34,-29.92,1684252800
SHIP#S11,DAY#1241,S11,1241,2023-05-26T00:00:00,19.63,19.28,15.34,25.67,1685030400
SHIP#S11,DAY#1243,S11,1243,2023-05-28T00:00:00,16.08,16.04,15.34,4.57,1685203200
SHIP#S11,DAY#1262,S11,1262,2023-06-16T00:00:00,15.96,15.38,15.34,0.24,1686844800
SHIP#S11,DAY#1267,S11,1267,2023-06-21T00:00:00,17.12,17.12,15.34,11.59,1687276800
SHIP#S11,DAY#1268,S11,1268,2023-06-22T00:00:00,17.17,16.57,15.34,8.0,1687363200
SHIP#S11,DAY#1269,S11,1269,2023-06-23T00:00:00,17.13,16.51,15.34,7.59,1687449600
SHIP#S11,DAY#1274,S11,1274,2023-06-28T00:00:00,17.28,17.36,15.34,13.13,1687881600
SHIP#S11,DAY#1275,S11,1275,2023-06-29T00:00:00,17.42,17.46,15.34,13.78,1687968000
SHIP#S11,DAY#1279,S11,1279,2023-07-03T00:00:00,17.36,17.5,15.34,14.04,1688313600
SHIP#S11,DAY#1281,S11,1281,2023-07-05T00:00:00,17.71,17.89,15.34,16.58,1688486400
SHIP#S11,DAY#1284,S11,1284,2023-07-08T00:00:00,17.83,17.4,15.34,13.45,1688745600
SHIP#S11,DAY#1286,S11,1286,2023-07-10T00:00:00,17.5,16.32,15.34,6.39,1688918400
SHIP#S11,DAY#1287,S11,1287,2023-07-11T00:00:00,17.35,16.89,15.34,10.12,1689004800
SHIP#S11,DAY#1290,S11,1290,2023-07-14T00:00:00,17.21,17.39,15.34,13.33,1689264000
SHIP#S11,DAY#1291,S11,1291,2023-07-15T00:00:00,17.09,17.21,15.34,12.18,1689350400
SHIP#S11,DAY#1292,S11,1292,2023-07-16T00:00:00,18.5,17.64,15.34,14.98,1689436800
SHIP#S11,DAY#1293,S11,1293,2023-07-17T00:00:00,17.48,16.99,15.34,10.72,1689523200
SHIP#S11,DAY#1294,S11,1294,2023-07-18T00:00:00,17.13,16.24,15.34,5.83,1689609600
SHIP#S11,DAY#1308,S11,1308,2023-08-01T00:00:00,11.63,11.45,15.34,-25.36,1690819200
SHIP#S11,DAY#1309,S11,1309,2023-08-02T00:00:00,10.29,10.13,15.34,-33.97,1690905600
SHIP#S11,DAY#1318,S11,1318,2023-08-11T00:00:00,19.6,20.08,15.34,30.87,1691683200
SHIP#S11,DAY#1321,S11,1321,2023-08-14T00:00:00,18.17,18.5,15.34,20.6,1691942400
SHIP#S11,DAY#1329,S11,1329,2023-08-22T00:00:00,17.67,18.35,15.34,19.6,1692633600
SHIP#S11,DAY#1341,S11,1341,2023-09-03T00:00:00,18.88,19.05,15.34,24.19,1693670400
SHIP#S11,DAY#1343,S11,1343,2023-09-05T00:00:00,17.88,18.11,15.34,18.01,1693843200
SHIP#S11,DAY#1347,S11,1347,2023-09-09T00:00:00,17.13,16.89,15.34,10.12,1694188800
SHIP#S11,DAY#1348,S11,1348,2023-09-10T00:00:00,16.42,15.78,15.34,2.88,1694275200
SHIP#S11,DAY#1349,S11,1349,2023-09-11T00:00:00,16.13,16.51,15.34,7.65,1694361600
SHIP#S11,DAY#1354,S11,1354,2023-09-16T00:00:00,10.83,10.57,15.34,-31.12,1694793600
SHIP#S11,DAY#1375,S11,1375,2023-10-07T00:00:00,15.54,14.58,15.34,-4.94,1696608000
SHIP#S11,DAY#1376,S11,1376,2023-10-08T00:00:00,14.08,14.2,15.34,-7.41,1696694400
SHIP#S11,DAY#1382,S11,1382,2023-10-14T00:00:00,15.92,14.77,15.34,-3.71,1697212800
SHIP#S11,DAY#1387,S11,1387,2023-10-19T00:00:00,16.42,16.46,15.34,7.29,1697644800
SHIP#S11,DAY#1388,S11,1388,2023-10-20T00:00:00,16.68,16.79,15.34,9.43,1697731200
SHIP#S11,DAY#1391,S11,1391,2023-10-23T00:00:00,16.54,15.51,15.34,1.11,1697990400
SHIP#S11,DAY#1398,S11,1398,2023-10-30T00:00:00,16.6,16.18,15.34,5.44,1698595200
SHIP#S11,DAY#1399,S11,1399,2023-10-31T00:00:00,16.71,16.8,15.34,9.51,1698681600
SHIP#S11,DAY#1400,S11,1400,2023-11-01T00:00:00,16.54,15.97,15.34,4.08,1698768000
SHIP#S11,DAY#1401,S11,1401,2023-11-02T00:00:00,15.5,14.5,15.34,-5.5,1698854400
SHIP#S11,DAY#1405,S11,1405,2023-11-06T00:00:00,14.0,14.24,15.34,-7.18,1699200000
SHIP#S11,DAY#1406,S11,1406,2023-11-07T00:00:00,13.54,13.16,15.34,-14.24,1699286400
SHIP#S11,DAY#1407,S11,1407,2023-11-08T00:00:00,13.71,13.07,15.34,-14.83,1699372800
SHIP#S11,DAY#1409,S11,1409,2023-11-10T00:00:00,12.96,12.17,15.34,-20.65,1699545600
SHIP#S11,DAY#1411,S11,1411,2023-11-12T00:00:00,12.25,12.44,15.34,-18.92,1699718400
SHIP#S11,DAY#1412,S11,1412,2023-11-13T00:00:00,12.42,12.53,15.34,-18.3,1699804800
SHIP#S11,DAY#1413,S11,1413,2023-11-14T00:00:00,10.63,10.22,15.34,-33.41,1699891200
SHIP#S11,DAY#1428,S11,1428,2023-11-29T00:00:00,15.13,15.75,15.34,2.66,1701187200
SHIP#S11,DAY#1435,S11,1435,2023-12-06T00:00:00,18.17,18.46,15.34,20.36,1701792000
SHIP#S11,DAY#1438,S11,1438,2023-12-09T00:00:00,18.67,18.46,15.34,20.35,1702051200
SHIP#S11,DAY#1440,S11,1440,2023-12-11T00:00:00,18.79,18.39,15.34,19.88,1702224000
SHIP#S11,DAY#1441,S11,1441,2023-12-12T00:00:00,18.83,19.06,15.34,24.25,1702310400
SHIP#S11,DAY#1442,S11,1442,2023-12-13T00:00:00,18.67,17.6,15.34,14.69,1702396800
SHIP#S11,DAY#1443,S11,1443,2023-12-14T00:00:00,18.26,18.17,15.34,18.44,1702483200
SHIP#S11,DAY#1444,S11,1444,2023-12-15T00:00:00,17.96,17.75,15.34,15.73,1702569600
SHIP#S11,DAY#1446,S11,1446,2023-12-17T00:00:00,17.91,17.24,15.34,12.4,1702742400
SHIP#S11,DAY#1451,S11,1451,2023-12-22T00:00:00,17.63,16.91,15.34,10.21,1703174400
SHIP#S11,DAY#1454,S11,1454,2023-12-25T00:00:00,17.26,16.56,15.34,7.93,1703433600
SHIP#S11,DAY#1455,S11,1455,2023-12-26T00:00:00,17.17,17.04,15.34,11.09,1703520000
SHIP#S11,DAY#1456,S11,1456,2023-12-27T00:00:00,17.29,16.27,15.34,6.03,1703606400
SHIP#S11,DAY#1459,S11,1459,2023-12-30T00:00:00,17.78,17.8,15.34,16.01,1703865600
SHIP#S11,DAY#1461,S11,1461,2024-01-01T00:00:00,17.79,17.78,15.34,15.91,1704038400
SHIP#S11,DAY#1462,S11,1462,2024-01-02T00:00:00,17.65,17.33,15.34,12.99,1704124800
SHIP#S11,DAY#1463,S11,1463,2024-01-03T00:00:00,17.33,16.61,15.34,8.26,1704211200
SHIP#S11,DAY#1471,S11,1471,2024-01-11T00:00:00,10.38,10.93,15.34,-28.77,1704902400
SHIP#S11,DAY#1472,S11,1472,2024-01-12T00:00:00,11.57,11.3,15.34,-26.33,1704988800
SHIP#S11,DAY#1477,S11,1477,2024-01-17T00:00:00,12.64,13.05,15.34,-14.92,1705420800
SHIP#S11,DAY#1492,S11,1492,2024-02-01T00:00:00,14.79,14.47,15.34,-5.68,1706716800
SHIP#S11,DAY#1493,S11,1493,2024-02-02T00:00:00,15.25,14.87,15.34,-3.07,1706803200
SHIP#S11,DAY#1497,S11,1497,2024-02-06T00:00:00,15.2,15.2,15.34,-0.9,1707148800
SHIP#S11,DAY#1498,S11,1498,2024-02-07T00:00:00,15.79,15.42,15.34,0.5,1707235200
SHIP#S11,DAY#1499,S11,1499,2024-02-08T00:00:00,15.71,15.34,15.34,-0.01,1707321600
SHIP#S11,DAY#1500,S11,1500,2024-02-09T00:00:00,15.8,14.92,15.34,-2.72,1707408000
SHIP#S11,DAY#1501,S11,1501,2024-02-10T00:00:00,15.75,15.55,15.34,1.35,1707494400
SHIP#S11,DAY#1504,S11,1504,2024-02-13T00:00:00,15.96,15.84,15.34,3.24,1707753600
SHIP#S11,DAY#1505,S11,1505,2024-02-14T00:00:00,14.79,14.91,15.34,-2.81,1707840000
SHIP#S11,DAY#1507,S11,1507,2024-02-16T00:00:00,16.32,16.52,15.34,7.65,1708012800
SHIP#S11,DAY#1508,S11,1508,2024-02-17T00:00:00,15.25,15.04,15.34,-1.96,1708099200
SHIP#S11,DAY#1509,S11,1509,2024-02-18T00:00:00,15.21,15.37,15.34,0.21,1708185600
SHIP#S11,DAY#1510,S11,1510,2024-02-19T00:00:00,15.2,15.3,15.34,-0.25,1708272000
SHIP#S11,DAY#1511,S11,1511,2024-02-20T00:00:00,15.08,14.72,15.34,-4.06,1708358400
SHIP#S11,DAY#1512,S11,1512,2024-02-21T00:00:00,14.92,14.56,15.34,-5.1,1708444800
SHIP#S11,DAY#1513,S11,1513,2024-02-22T00:00:00,14.72,14.33,15.34,-6.6,1708531200
SHIP#S11,DAY#1514,S11,1514,2024-02-23T00:00:00,14.38,13.62,15.34,-11.24,1708617600
SHIP#S11,DAY#1523,S11,1523,2024-03-03T00:00:00,15.78,16.16,15.34,5.35,1709395200
SHIP#S11,DAY#1525,S11,1525,2024-03-05T00:00:00,15.88,15.9,15.34,3.63,1709568000
SHIP#S11,DAY#1539,S11,1539,2024-03-19T00:00:00,11.46,12.08,15.34,-21.29,1710777600
SHIP#S11,DAY#1548,S11,1548,2024-03-28T00:00:00,15.92,16.31,15.34,6.28,1711555200
SHIP#S11,DAY#1550,S11,1550,2024-03-30T00:00:00,16.21,15.64,15.34,1.96,1711728000
SHIP#S11,DAY#1553,S11,1553,2024-04-02T00:00:00,15.96,15.91,15.34,3.7,1711987200
SHIP#S11,DAY#1557,S11,1557,2024-04-06T00:00:00,16.71,16.57,15.34,8.03,1712332800
SHIP#S11,DAY#1560,S11,1560,2024-04-09T00:00:00,16.88,16.83,15.34,9.71,1712592000
SHIP#S11,DAY#1570,S11,1570,2024-04-19T00:00:00,15.63,15.27,15.34,-0.45,1713456000
SHIP#S11,DAY#1571,S11,1571,2024-04-20T00:00:00,16.67,16.14,15.34,5.19,1713542400
SHIP#S11,DAY#1572,S11,1572,2024-04-21T00:00:00,16.83,16.24,15.34,5.84,1713628800
SHIP#S11,DAY#1573,S11,1573,2024-04-22T00:00:00,17.04,16.45,15.34,7.21,1713715200
SHIP#S11,DAY#1574,S11,1574,2024-04-23T00:00:00,17.46,17.27,15.34,12.59,1713801600
SHIP#S11,DAY#1575,S11,1575,2024-04-24T00:00:00,17.44,17.05,15.34,11.15,1713888000
SHIP#S11,DAY#1576,S11,1576,2024-04-25T00:00:00,17.38,16.79,15.34,9.46,1713974400
SHIP#S11,DAY#1577,S11,1577,2024-04-26T00:00:00,16.96,16.43,15.34,7.08,1714060800
SHIP#S11,DAY#1578,S11,1578,2024-04-27T00:00:00,10.83,10.27,15.34,-33.02,1714147200
SHIP#S11,DAY#1583,S11,1583,2024-05-02T00:00:00,18.63,18.21,15.34,18.67,1714579200
SHIP#S11,DAY#1584,S11,1584,2024-05-03T00:00:00,18.67,19.02,15.34,23.98,1714665600
SHIP#S11,DAY#1585,S11,1585,2024-05-04T00:00:00,18.46,18.24,15.34,18.86,1714752000
SHIP#S11,DAY#1589,S11,1589,2024-05-08T00:00:00,11.39,12.37,15.34,-19.38,1715097600
SHIP#S11,DAY#1595,S11,1595,2024-05-14T00:00:00,11.17,11.75,15.34,-23.43,1715616000
SHIP#S11,DAY#1609,S11,1609,2024-05-28T00:00:00,18.58,18.14,15.34,18.26,1716825600
SHIP#S11,DAY#1610,S11,1610,2024-05-29T00:00:00,18.33,17.81,15.34,16.08,1716912000
SHIP#S11,DAY#1613,S11,1613,2024-06-01T00:00:00,16.75,15.97,15.34,4.13,1717171200
SHIP#S11,DAY#1614,S11,1614,2024-06-02T00:00:00,16.6,16.26,15.34,6.02,1717257600
SHIP#S11,DAY#1616,S11,1616,2024-06-04T00:00:00,16.68,15.79,15.34,2.89,1717430400
SHIP#S11,DAY#1617,S11,1617,2024-06-05T00:00:00,16.75,16.44,15.34,7.16,1717516800
SHIP#S11,DAY#1621,S11,1621,2024-06-09T00:00:00,15.08,14.84,15.34,-3.25,1717862400
SHIP#S11,DAY#1623,S11,1623,2024-06-11T00:00:00,13.96,13.81,15.34,-9.97,1718035200
SHIP#S11,DAY#1624,S11,1624,2024-06-12T00:00:00,17.5,17.12,15.34,11.58,1718121600
SHIP#S11,DAY#1625,S11,1625,2024-06-13T00:00:00,17.83,17.46,15.34,13.79,1718208000
SHIP#S11,DAY#1631,S11,1631,2024-06-19T00:00:00,18.17,18.18,15.34,18.47,1718726400
SHIP#S11,DAY#1632,S11,1632,2024-06-20T00:00:00,18.38,18.44,15.34,20.2,1718812800
SHIP#S11,DAY#1633,S11,1633,2024-06-21T00:00:00,18.21,17.68,15.34,15.21,1718899200
SHIP#S11,DAY#1634,S11,1634,2024-06-22T00:00:00,17.63,17.11,15.34,11.55,1718985600
SHIP#S11,DAY#1638,S11,1638,2024-06-26T00:00:00,17.5,17.09,15.34,11.42,1719331200
SHIP#S11,DAY#1639,S11,1639,2024-06-27T00:00:00,18.09,17.29,15.34,12.69,1719417600
SHIP#S11,DAY#1640,S11,1640,2024-06-28T00:00:00,18.21,17.56,15.34,14.49,1719504000
SHIP#S11,DAY#1641,S11,1641,2024-06-29T00:00:00,18.48,17.9,15.34,16.68,1719590400
SHIP#S11,DAY#1642,S11,1642,2024-06-30T00:00:00,18.58,18.26,15.34,19.06,1719676800
SHIP#S11,DAY#1648,S11,1648,2024-07-06T00:00:00,10.25,10.55,15.34,-31.23,1720195200
SHIP#S11,DAY#1649,S11,1649,2024-07-07T00:00:00,10.46,10.04,15.34,-34.56,1720281600
SHIP#S11,DAY#1662,S11,1662,2024-07-20T00:00:00,11.58,12.12,15.34,-21.0,1721404800
SHIP#S11,DAY#1663,S11,1663,2024-07-21T00:00:00,11.51,11.39,15.34,-25.72,1721491200
SHIP#S11,DAY#1673,S11,1673,2024-07-31T00:00:00,17.96,17.51,15.34,14.15,1722355200
SHIP#S11,DAY#1674,S11,1674,2024-08-01T00:00:00,18.24,17.88,15.34,16.56,1722441600
SHIP#S11,DAY#1676,S11,1676,2024-08-03T00:00:00,18.64,17.92,15.34,16.81,1722614400
SHIP#S11,DAY#1677,S11,1677,2024-08-04T00:00:00,18.79,19.25,15.34,25.48,1722700800
SHIP#S11,DAY#1678,S11,1678,2024-08-05T00:00:00,18.84,19.32,15.34,25.93,1722787200
SHIP#S11,DAY#1679,S11,1679,2024-08-06T00:00:00,18.67,18.84,15.34,22.81,1722873600
SHIP#S11,DAY#1681,S11,1681,2024-08-08T00:00:00,17.75,17.61,15.34,14.79,1723046400
SHIP#S11,DAY#1682,S11,1682,2024-08-09T00:00:00,18.17,18.48,15.34,20.48,1723132800
SHIP#S11,DAY#1683,S11,1683,2024-08-10T00:00:00,17.88,17.96,15.34,17.09,1723219200
SHIP#S11,DAY#1684,S11,1684,2024-08-11T00:00:00,18.21,18.23,15.34,18.81,1723305600
SHIP#S11,DAY#1685,S11,1685,2024-08-12T00:00:00,18.26,18.37,15.34,19.73,1723392000
SHIP#S11,DAY#1686,S11,1686,2024-08-13T00:00:00,18.08,18.19,15.34,18.55,1723478400
SHIP#S11,DAY#1687,S11,1687,2024-08-14T00:00:00,18.33,18.62,15.34,21.36,1723564800
SHIP#S11,DAY#1688,S11,1688,2024-08-15T00:00:00,18.63,18.54,15.34,20.87,1723651200
SHIP#S11,DAY#1691,S11,1691,2024-08-18T00:00:00,15.74,15.86,15.34,3.36,1723910400
SHIP#S11,DAY#1693,S11,1693,2024-08-20T00:00:00,18.35,17.72,15.34,15.51,1724083200
SHIP#S11,DAY#1697,S11,1697,2024-08-24T00:00:00,17.61,17.39,15.34,13.34,1724428800
SHIP#S11,DAY#1698,S11,1698,2024-08-25T00:00:00,16.79,16.44,15.34,7.15,1724515200
SHIP#S11,DAY#1699,S11,1699,2024-08-26T00:00:00,16.22,15.87,15.34,3.43,1724601600
SHIP#S11,DAY#1700,S11,1700,2024-08-27T00:00:00,12.54,12.57,15.34,-18.08,1724688000
SHIP#S11,DAY#1702,S11,1702,2024-08-29T00:00:00,11.38,11.0,15.34,-28.31,1724860800
SHIP#S11,DAY#1703,S11,1703,2024-08-30T00:00:00,11.5,11.02,15.34,-28.15,1724947200
SHIP#S11,DAY#1707,S11,1707,2024-09-03T00:00:00,18.04,18.28,15.34,19.17,1725292800
SHIP#S11,DAY#1708,S11,1708,2024-09-04T00:00:00,18.0,18.6,15.34,21.21,1725379200
SHIP#S11,DAY#1719,S11,1719,2024-09-15T00:00:00,13.0,12.3,15.34,-19.79,1726329600
SHIP#S11,DAY#1720,S11,1720,2024-09-16T00:00:00,12.92,12.83,15.34,-16.4,1726416000
SHIP#S11,DAY#1724,S11,1724,2024-09-20T00:00:00,16.4,15.66,15.34,2.08,1726761600
SHIP#S11,DAY#1727,S11,1727,2024-09-23T00:00:00,10.43,10.36,15.34,-32.44,1727020800
SHIP#S11,DAY#1731,S11,1731,2024-09-27T00:00:00,15.08,14.82,15.34,-3.38,1727366400
SHIP#S11,DAY#1732,S11,1732,2024-09-28T00:00:00,15.46,14.87,15.34,-3.09,1727452800
SHIP#S11,DAY#1733,S11,1733,2024-09-29T00:00:00,16.32,15.46,15.34,0.76,1727539200
SHIP#S11,DAY#1734,S11,1734,2024-09-30T00:00:00,16.13,15.49,15.34,0.95,1727625600
SHIP#S11,DAY#1737,S11,1737,2024-10-03T00:00:00,16.83,15.8,15.34,3.02,1727884800
SHIP#S11,DAY#1740,S11,1740,2024-10-06T00:00:00,16.68,15.72,15.34,2.44,1728144000
SHIP#S11,DAY#1741,S11,1741,2024-10-07T00:00:00,16.0,15.1,15.34,-1.56,1728230400
SHIP#S11,DAY#1742,S11,1742,2024-10-08T00:00:00,16.24,15.88,15.34,3.53,1728316800
SHIP#S11,DAY#1743,S11,1743,2024-10-09T00:00:00,16.33,16.31,15.34,6.33,1728403200
SHIP#S11,DAY#1744,S11,1744,2024-10-10T00:00:00,16.67,16.58,15.34,8.09,1728489600
SHIP#S11,DAY#1745,S11,1745,2024-10-11T00:00:00,16.79,16.36,15.34,6.66,1728576000
SHIP#S11,DAY#1746,S11,1746,2024-10-12T00:00:00,16.83,16.77,15.34,9.35,1728662400
SHIP#S11,DAY#1747,S11,1747,2024-10-13T00:00:00,16.8,16.88,15.34,10.06,1728748800
SHIP#S11,DAY#1748,S11,1748,2024-10-14T00:00:00,16.71,16.71,15.34,8.94,1728835200
SHIP#S11,DAY#1749,S11,1749,2024-10-15T00:00:00,16.63,16.3,15.34,6.27,1728921600
SHIP#S11,DAY#1750,S11,1750,2024-10-16T00:00:00,16.64,16.22,15.34,5.74,1729008000
SHIP#S11,DAY#1751,S11,1751,2024-10-17T00:00:00,16.38,15.73,15.34,2.53,1729094400
SHIP#S11,DAY#1752,S11,1752,2024-10-18T00:00:00,16.33,15.65,15.34,2.01,1729180800
SHIP#S11,DAY#1755,S11,1755,2024-10-21T00:00:00,15.92,15.39,15.34,0.3,1729440000
SHIP#S11,DAY#1756,S11,1756,2024-10-22T00:00:00,15.65,15.03,15.34,-2.05,1729526400
SHIP#S11,DAY#1757,S11,1757,2024-10-23T00:00:00,16.29,15.73,15.34,2.52,1729612800
SHIP#S11,DAY#1758,S11,1758,2024-10-24T00:00:00,16.04,15.45,15.34,0.69,1729699200
SHIP#S11,DAY#1760,S11,1760,2024-10-26T00:00:00,16.29,15.77,15.34,2.81,1729872000
SHIP#S11,DAY#1761,S11,1761,2024-10-27T00:00:00,16.04,15.53,15.34,1.25,1729958400
SHIP#S11,DAY#1767,S11,1767,2024-11-02T00:00:00,16.5,15.82,15.34,3.1,1730476800
SHIP#S11,DAY#1777,S11,1777,2024-11-12T00:00:00,13.13,13.39,15.34,-12.72,1731340800
SHIP#S11,DAY#1787,S11,1787,2024-11-22T00:00:00,15.28,15.09,15.34,-1.62,1732204800
SHIP#S11,DAY#1788,S11,1788,2024-11-23T00:00:00,16.21,16.92,15.34,10.28,1732291200
SHIP#S11,DAY#1791,S11,1791,2024-11-26T00:00:00,15.96,15.85,15.34,3.29,1732550400
SHIP#S11,DAY#1800,S11,1800,2024-12-05T00:00:00,14.78,15.13,15.34,-1.35,1733328000
SHIP#S11,DAY#1802,S11,1802,2024-12-07T00:00:00,15.54,15.69,15.34,2.3,1733500800
SHIP#S11,DAY#1804,S11,1804,2024-12-09T00:00:00,15.5,15.26,15.34,-0.54,1733673600
SHIP#S11,DAY#1805,S11,1805,2024-12-10T00:00:00,15.7,16.06,15.34,4.67,1733760000
SHIP#S11,DAY#1809,S11,1809,2024-12-14T00:00:00,15.58,15.64,15.34,1.93,1734105600
SHIP#S11,DAY#1810,S11,1810,2024-12-15T00:00:00,12.04,11.72,15.34,-23.59,1734192000
SHIP#S11,DAY#1811,S11,1811,2024-12-16T00:00:00,12.09,12.15,15.34,-20.81,1734278400
SHIP#S11,DAY#1812,S11,1812,2024-12-17T00:00:00,9.42,9.85,15.34,-35.77,1734364800
SHIP#S11,DAY#1814,S11,1814,2024-12-19T00:00:00,9.96,10.04,15.34,-34.58,1734537600
SHIP#S11,DAY#1815,S11,1815,2024-12-20T00:00:00,9.54,9.54,15.34,-37.81,1734624000
SHIP#S11,DAY#1822,S11,1822,2024-12-27T00:00:00,17.21,17.04,15.34,11.08,1735228800
SHIP#S12,DAY#1,S12,1,2020-01-02T00:00:00,12.29,11.19,14.58,-23.22,1577894400
SHIP#S12,DAY#24,S12,24,2020-01-25T00:00:00,18.19,17.26,14.58,18.36,1579881600
SHIP#S12,DAY#26,S12,26,2020-01-27T00:00:00,16.92,15.99,14.58,9.65,1580054400
SHIP#S12,DAY#27,S12,27,2020-01-28T00:00:00,16.88,15.95,14.58,9.37,1580140800
SHIP#S12,DAY#30,S12,30,2020-01-31T00:00:00,14.5,13.57,14.58,-6.95,1580400000
SHIP#S12,DAY#35,S12,35,2020-02-05T00:00:00,16.75,15.82,14.58,8.48,1580832000
SHIP#S12,DAY#36,S12,36,2020-02-06T00:00:00,17.26,16.33,14.58,11.98,1580918400
SHIP#S12,DAY#38,S12,38,2020-02-08T00:00:00,17.09,16.16,14.58,10.81,1581091200
SHIP#S12,DAY#39,S12,39,2020-02-09T00:00:00,17.3,16.37,14.58,12.25,1581177600
