ship,noon_day,voyage,rpm,stw,daily_foc_vlsfo,expected_foc,speed_loss_pct,fuel_type,hours_full_speed,wind_scale,cargo_on_board,load_condition,maintenance_cycle
S6,33.0,26.0,62.0,18.28,99.42,18.65,1.98,VLSFO,25.0,3.0,116218.0,laden,0
S6,34.0,26.0,54.1,15.79,65.94,16.88,6.46,VLSFO,24.0,4.0,116218.0,laden,0
S6,36.0,26.0,54.3,15.88,63.65,16.88,5.92,VLSFO,24.0,4.0,116218.0,laden,0
S6,37.0,26.0,54.4,15.88,61.6,16.88,5.92,VLSFO,25.0,4.0,116218.0,laden,0
S6,38.0,26.0,57.0,16.58,76.5,17.76,6.64,VLSFO,24.0,4.0,116218.0,laden,0
S6,39.0,26.0,56.0,16.52,72.22,16.88,2.13,VLSFO,25.0,4.0,116218.0,laden,0
S6,40.0,26.0,55.9,16.33,69.02,16.88,3.26,VLSFO,24.0,4.0,116218.0,laden,0
S6,41.0,26.0,55.2,16.2,65.32,16.88,4.03,VLSFO,25.0,4.0,116218.0,laden,0
S6,47.0,26.0,58.4,16.88,81.06,17.76,4.95,VLSFO,24.0,4.0,116218.0,laden,0
S6,48.0,26.0,57.8,17.17,79.57,17.76,3.32,VLSFO,24.0,3.0,116218.0,laden,0
S6,49.0,26.0,67.9,19.56,123.64,21.61,9.49,VLSFO,25.0,4.0,116218.0,laden,0
S6,75.0,27.0,60.0,17.83,76.77,18.65,4.4,VLSFO,23.0,4.0,114592.0,laden,0
S6,76.0,27.0,59.8,17.67,76.1,17.76,0.51,VLSFO,24.0,2.0,114592.0,laden,0
S6,77.0,27.0,60.0,17.67,78.15,18.65,5.25,VLSFO,24.0,2.0,114592.0,laden,0
S6,78.0,27.0,59.5,17.58,75.47,17.76,1.01,VLSFO,24.0,2.0,114592.0,laden,0
S6,79.0,27.0,41.8,12.46,33.24,12.61,1.19,VLSFO,24.0,4.0,114592.0,laden,0
S6,80.0,27.0,40.5,12.0,28.38,12.61,4.84,VLSFO,23.0,3.0,114592.0,laden,0
S6,81.0,27.0,40.3,11.75,28.7,12.61,6.82,VLSFO,24.0,4.0,114592.0,laden,0
S6,91.0,27.0,55.4,15.48,71.03,16.88,8.29,VLSFO,23.0,4.0,97928.0,laden,0
S6,92.0,27.0,54.7,16.08,66.93,16.88,4.74,VLSFO,24.0,2.0,97928.0,laden,0
S6,93.0,27.0,55.6,14.65,67.54,16.88,13.21,VLSFO,23.0,2.0,97928.0,laden,0
S6,94.0,27.0,54.6,15.9,68.36,16.88,5.81,VLSFO,24.0,3.0,97928.0,laden,0
S6,95.0,27.0,54.3,16.0,69.43,16.88,5.21,VLSFO,23.0,2.0,97928.0,laden,0
S6,96.0,27.0,54.2,15.88,68.18,16.88,5.92,VLSFO,24.0,4.0,97928.0,laden,0
S6,97.0,27.0,54.8,16.04,68.75,16.88,4.98,VLSFO,23.0,2.0,97928.0,laden,0
S6,98.0,27.0,54.0,15.83,63.39,16.88,6.22,VLSFO,24.0,3.0,97928.0,laden,0
S6,99.0,27.0,50.9,14.9,56.71,15.17,1.78,VLSFO,23.0,4.0,97928.0,laden,0
S6,99.0,27.0,50.9,14.9,56.71,15.17,1.78,VLSFO,23.0,4.0,97928.0,laden,0
S6,104.0,27.0,63.9,18.65,104.83,19.32,3.47,VLSFO,23.7,3.0,68646.0,laden,0
S6,114.0,27.0,64.8,19.32,115.08,19.32,0.0,VLSFO,22.2,2.0,56126.0,laden,0
S6,115.0,27.0,50.2,15.29,55.33,15.17,-0.79,VLSFO,24.0,2.0,56126.0,laden,0
S6,123.0,27.0,61.1,18.0,90.09,18.65,3.49,VLSFO,24.0,3.0,89084.0,laden,0
S6,146.0,27.0,63.9,19.2,95.94,19.32,0.62,LSMGO,25.0,4.0,66505.0,laden,0
S6,147.0,27.0,63.0,18.63,102.21,19.32,3.57,VLSFO,24.0,3.0,66505.0,laden,0
S6,150.0,27.0,63.7,19.71,106.58,19.32,-2.02,VLSFO,24.0,4.0,66505.0,laden,0
S6,152.0,27.0,60.5,18.96,90.9,18.65,-1.66,VLSFO,25.0,2.0,66505.0,laden,0
S6,155.0,27.0,60.6,18.5,86.44,18.65,0.8,VLSFO,24.0,4.0,66505.0,laden,0
S6,158.0,27.0,49.3,14.96,52.79,15.17,1.38,VLSFO,25.0,4.0,62382.0,laden,0
S6,174.0,27.0,47.0,14.92,59.46,14.17,-5.29,VLSFO,24.0,3.0,47994.0,laden,0
S6,175.0,27.0,47.2,13.92,47.55,14.17,1.76,VLSFO,24.0,3.0,47994.0,laden,0
S6,178.0,28.0,56.0,17.2,77.39,16.88,-1.9,VLSFO,23.5,4.0,59681.0,laden,0
S6,179.0,28.0,56.5,16.45,75.62,16.88,2.55,VLSFO,23.5,3.0,59681.0,laden,0
S6,183.0,28.0,40.5,12.3,32.0,12.61,2.46,VLSFO,24.0,3.0,64665.0,laden,0
S6,187.0,28.0,43.0,13.1,35.78,13.1,0.0,VLSFO,24.0,3.0,66666.0,laden,0
S6,193.0,28.0,62.8,18.4,109.3,18.65,1.34,VLSFO,23.8,4.0,91391.0,laden,0
S6,195.0,28.0,59.1,17.13,89.28,17.76,3.55,VLSFO,23.0,4.0,91391.0,laden,0
S6,196.0,28.0,60.3,17.88,93.41,18.65,4.13,VLSFO,24.0,3.0,91391.0,laden,0
S6,197.0,28.0,61.6,18.6,96.9,18.65,0.27,VLSFO,23.0,4.0,91391.0,laden,0
S6,198.0,28.0,61.8,18.74,92.88,18.65,-0.48,VLSFO,23.0,4.0,91391.0,laden,0
S6,201.0,28.0,60.6,18.65,90.86,18.65,0.0,VLSFO,23.0,4.0,91391.0,laden,0
S6,202.0,28.0,60.9,18.46,86.81,18.65,1.02,VLSFO,24.0,3.0,91391.0,laden,0
S6,205.0,28.0,38.9,11.63,27.07,11.58,-0.43,VLSFO,24.0,3.0,91391.0,laden,0
S6,206.0,28.0,38.3,11.34,21.95,11.58,2.07,VLSFO,24.0,4.0,91391.0,laden,0
S6,207.0,28.0,38.9,11.38,32.17,11.58,1.73,ULSFO,24.0,4.0,91391.0,laden,0
S6,208.0,28.0,38.0,11.58,27.4,11.58,0.0,ULSFO,24.0,4.0,91391.0,laden,0
S6,226.0,28.0,58.0,17.29,76.04,17.76,2.65,VLSFO,24.0,2.0,75181.0,laden,0
S6,231.0,28.0,58.4,17.76,74.96,17.76,0.0,VLSFO,25.0,2.0,75181.0,laden,0
S6,233.0,28.0,58.1,17.4,76.25,17.76,2.03,VLSFO,25.0,3.0,75181.0,laden,0
S6,235.0,28.0,58.9,17.46,75.36,17.76,1.69,VLSFO,24.0,2.0,75181.0,laden,0
S6,236.0,28.0,58.1,17.72,74.98,17.76,0.23,VLSFO,25.0,3.0,75181.0,laden,0
S6,236.0,28.0,58.1,17.72,74.98,17.76,0.23,VLSFO,25.0,3.0,75181.0,laden,0
S6,238.0,28.0,39.0,12.13,30.89,12.61,3.81,VLSFO,24.0,2.0,75181.0,laden,0
S6,239.0,28.0,35.6,10.38,20.23,11.67,11.05,VLSFO,24.0,2.0,75181.0,laden,0
S6,251.0,28.0,50.7,14.13,54.08,15.17,6.86,VLSFO,24.0,1.0,62095.0,laden,0
S6,257.0,28.0,36.2,10.29,22.49,11.58,11.14,VLSFO,24.0,3.0,89942.0,laden,0
S6,258.0,28.0,35.9,10.17,21.33,11.67,12.85,VLSFO,23.0,4.0,89942.0,laden,0
S6,267.0,28.0,60.4,16.73,88.36,18.65,10.29,VLSFO,24.5,3.0,121801.0,laden,0
S6,268.0,28.0,59.9,16.68,86.47,17.76,6.08,VLSFO,25.0,3.0,121801.0,laden,0
S6,271.0,28.0,60.7,17.17,86.5,18.65,7.94,VLSFO,24.0,4.0,121801.0,laden,0
S6,272.0,28.0,61.1,17.28,90.73,18.65,7.35,VLSFO,25.0,4.0,121801.0,laden,0
S6,278.0,28.0,67.8,18.96,125.11,21.61,12.26,VLSFO,24.0,4.0,121801.0,laden,0
S6,279.0,28.0,67.9,19.42,122.61,21.61,10.13,VLSFO,24.0,3.0,121801.0,laden,0
S6,280.0,28.0,67.7,19.54,124.55,21.61,9.58,VLSFO,24.0,2.0,121801.0,laden,0
S6,281.0,28.0,69.5,19.5,114.4,21.61,9.76,ULSFO,24.0,3.0,121801.0,laden,0
S6,282.0,28.0,69.2,19.9,132.82,21.61,7.91,ULSFO,24.0,3.0,121801.0,laden,0
S6,318.0,29.0,61.1,18.0,88.69,18.65,3.49,VLSFO,24.0,3.0,105862.0,laden,0
S6,319.0,29.0,60.9,18.43,86.07,18.65,1.18,VLSFO,23.0,4.0,105862.0,laden,0
S6,320.0,29.0,61.4,18.3,86.28,18.65,1.88,VLSFO,24.0,4.0,105862.0,laden,0
S6,321.0,29.0,58.8,16.8,79.48,17.76,5.41,VLSFO,24.0,4.0,105862.0,laden,0
S6,322.0,29.0,58.8,18.1,78.62,17.76,-1.91,VLSFO,24.0,2.0,105862.0,laden,0
S6,329.0,29.0,62.6,18.42,97.65,18.65,1.23,VLSFO,23.0,4.0,78144.0,laden,0
S6,330.0,29.0,61.8,18.47,93.86,18.65,0.97,VLSFO,23.0,4.0,78144.0,laden,0
S6,332.0,29.0,62.4,18.4,95.08,18.65,1.34,VLSFO,23.0,2.0,78144.0,laden,0
S6,333.0,29.0,60.7,18.5,87.96,18.65,0.8,VLSFO,24.0,3.0,78144.0,laden,0
S6,333.0,29.0,60.7,18.5,87.96,18.65,0.8,VLSFO,24.0,3.0,78144.0,laden,0
S6,334.0,29.0,57.3,16.3,77.76,17.76,8.22,VLSFO,23.0,4.0,78144.0,laden,0
S6,334.0,29.0,57.3,16.3,77.76,17.76,8.22,VLSFO,23.0,4.0,78144.0,laden,0
S6,337.0,29.0,42.1,12.0,33.9,13.1,8.4,VLSFO,23.0,4.0,78144.0,laden,0
S6,338.0,29.0,38.4,11.38,27.39,11.58,1.73,VLSFO,24.0,4.0,78144.0,laden,0
S6,338.0,29.0,38.4,11.2,27.39,11.58,3.28,VLSFO,24.0,3.0,78144.0,laden,0
S6,341.0,29.0,61.3,17.75,99.63,18.65,4.83,VLSFO,24.0,4.0,69090.0,laden,0
S6,346.0,29.0,48.8,14.1,52.08,15.17,7.05,VLSFO,23.0,4.0,56369.0,laden,0
S6,349.0,29.0,67.1,20.1,121.24,21.61,6.99,VLSFO,23.5,3.0,85905.0,laden,0
S6,354.0,29.0,63.0,18.5,97.97,19.32,4.24,VLSFO,25.0,4.0,114887.0,laden,0
S6,357.0,29.0,57.2,16.24,73.37,17.76,8.56,VLSFO,25.0,4.0,116523.0,laden,0
S6,358.0,29.0,55.6,16.08,67.19,16.88,4.74,VLSFO,24.0,4.0,116523.0,laden,0
S6,359.0,29.0,55.3,16.12,66.61,16.88,4.5,VLSFO,25.0,3.0,116523.0,laden,0
S6,360.0,29.0,54.6,16.17,64.81,16.88,4.21,VLSFO,24.0,3.0,116523.0,laden,0
S6,361.0,29.0,54.9,16.16,64.99,16.88,4.27,VLSFO,25.0,3.0,116523.0,laden,0
S6,363.0,29.0,54.8,15.32,70.31,16.88,9.24,VLSFO,25.0,4.0,116523.0,laden,0
S6,364.0,29.0,54.7,15.5,66.36,16.88,8.18,VLSFO,24.0,3.0,116523.0,laden,0
S6,370.0,29.0,42.1,11.0,36.56,13.1,16.03,VLSFO,25.0,4.0,116523.0,laden,0
S6,371.0,29.0,43.4,12.83,34.74,13.1,2.06,VLSFO,24.0,4.0,116523.0,laden,0
S6,373.0,29.0,38.5,11.29,25.25,11.58,2.5,ULSFO,24.0,4.0,116523.0,laden,0
S6,374.0,29.0,38.6,11.46,25.09,11.58,1.04,ULSFO,24.0,4.0,116523.0,laden,0
S6,375.0,29.0,38.1,11.25,25.45,11.58,2.85,ULSFO,24.0,3.0,116523.0,laden,0
S6,376.0,29.0,38.0,11.13,25.73,11.58,3.89,ULSFO,24.0,3.0,116523.0,laden,0
S6,401.0,30.0,62.2,18.63,65.41,18.65,0.11,VLSFO,24.0,4.0,100980.0,laden,0
S6,402.0,30.0,60.2,17.83,88.12,18.65,4.4,VLSFO,24.0,4.0,100980.0,laden,0
S6,404.0,30.0,60.4,18.25,83.1,18.65,2.14,VLSFO,24.0,4.0,100980.0,laden,0
S6,406.0,30.0,58.7,17.71,79.12,17.76,0.28,VLSFO,24.0,4.0,100980.0,laden,0
S6,407.0,30.0,56.9,16.96,70.93,16.88,-0.47,VLSFO,24.0,4.0,100980.0,laden,0
S6,410.0,30.0,43.0,12.7,32.94,13.1,3.05,VLSFO,23.0,3.0,100980.0,laden,0
S6,414.0,30.0,63.0,18.25,105.13,19.32,5.54,VLSFO,24.0,4.0,64947.0,laden,0
S6,416.0,30.0,63.3,18.61,99.18,19.32,3.67,VLSFO,23.0,4.0,64947.0,laden,0
S6,417.0,30.0,60.8,18.08,94.88,18.65,3.06,VLSFO,24.0,4.0,64947.0,laden,0
S6,418.0,30.0,59.5,17.79,84.84,17.76,-0.17,VLSFO,24.0,4.0,64947.0,laden,0
S6,421.0,30.0,59.6,16.96,87.37,17.76,4.5,VLSFO,25.0,3.0,64947.0,laden,0
S6,425.0,30.0,42.0,12.45,35.93,13.1,4.96,VLSFO,24.5,4.0,61133.0,laden,0
S6,434.0,30.0,38.6,11.04,27.16,11.58,4.66,VLSFO,24.0,4.0,60549.0,laden,0
S6,438.0,30.0,48.8,12.44,44.19,15.17,18.0,VLSFO,23.0,3.0,91196.0,laden,0
S6,441.0,30.0,45.6,13.29,39.75,14.17,6.21,VLSFO,24.0,3.0,116983.0,laden,0
S6,442.0,30.0,46.0,13.2,40.53,14.17,6.85,VLSFO,25.0,3.0,116983.0,laden,0
S6,443.0,30.0,38.3,11.13,24.94,11.58,3.89,VLSFO,24.0,3.0,116983.0,laden,0
S6,444.0,30.0,38.5,11.22,25.07,11.58,3.11,VLSFO,24.5,3.0,116983.0,laden,0
S6,449.0,30.0,68.0,19.22,125.74,21.61,11.06,VLSFO,24.5,4.0,119082.0,laden,0
S6,450.0,30.0,65.0,18.4,108.33,19.32,4.76,VLSFO,25.0,3.0,119082.0,laden,0
S6,451.0,30.0,64.4,18.5,107.34,19.32,4.24,VLSFO,24.0,4.0,119082.0,laden,0
S6,452.0,30.0,63.4,18.28,103.57,19.32,5.38,VLSFO,25.0,4.0,119082.0,laden,0
S6,453.0,30.0,63.9,18.54,104.06,19.32,4.04,VLSFO,24.0,3.0,119082.0,laden,0
S6,454.0,30.0,62.7,18.16,100.72,18.65,2.63,VLSFO,25.0,3.0,119082.0,laden,0
S6,455.0,30.0,61.0,17.42,98.48,18.65,6.6,VLSFO,24.0,4.0,119082.0,laden,0
S6,460.0,30.0,58.6,17.08,78.14,17.76,3.83,ULSFO,24.0,4.0,133165.0,laden,0
S6,462.0,30.0,57.8,16.29,78.89,17.76,8.28,ULSFO,24.0,4.0,119082.0,laden,0
S6,463.0,30.0,57.7,16.75,77.75,17.76,5.69,ULSFO,24.0,4.0,119082.0,laden,0
S6,464.0,30.0,54.1,15.63,67.1,16.88,7.41,ULSFO,24.0,3.0,119082.0,laden,0
S6,497.0,31.0,55.3,16.63,45.14,16.88,1.48,ULSFO,24.0,3.0,94805.0,laden,0
S6,499.0,31.0,55.6,16.83,71.34,16.88,0.3,VLSFO,24.0,2.0,94805.0,laden,0
S6,500.0,31.0,55.6,16.46,71.68,16.88,2.49,VLSFO,24.0,3.0,94805.0,laden,0
S6,501.0,31.0,55.6,16.57,71.15,16.88,1.84,VLSFO,23.0,3.0,94805.0,laden,0
S6,502.0,31.0,54.4,16.08,67.61,16.88,4.74,VLSFO,24.0,1.0,94805.0,laden,0
S6,503.0,31.0,50.4,15.17,54.72,15.17,0.0,VLSFO,24.0,1.0,94805.0,laden,0
S6,504.0,31.0,50.4,15.08,53.42,15.17,0.59,VLSFO,24.0,2.0,94805.0,laden,0
S6,507.0,31.0,43.2,12.33,33.35,13.1,5.88,VLSFO,24.0,3.0,94805.0,laden,0
S6,510.0,31.0,56.4,16.13,75.21,16.88,4.44,VLSFO,24.0,3.0,70482.0,laden,0
S6,511.0,31.0,56.0,15.83,72.98,16.88,6.22,VLSFO,24.0,3.0,70482.0,laden,0
S6,515.0,31.0,52.8,16.09,64.65,16.09,0.0,VLSFO,23.0,4.0,70482.0,laden,0
S6,516.0,31.0,55.5,16.88,74.37,16.88,0.0,VLSFO,24.0,4.0,70482.0,laden,0
S6,517.0,31.0,52.4,15.96,62.59,16.09,0.81,VLSFO,24.0,4.0,70482.0,laden,0
S6,518.0,31.0,46.9,14.17,45.56,14.17,0.0,VLSFO,23.0,4.0,70482.0,laden,0
S6,519.0,31.0,45.0,13.63,39.38,14.17,3.81,VLSFO,24.0,4.0,70482.0,laden,0
S6,522.0,31.0,37.0,11.21,29.07,11.58,3.2,VLSFO,24.0,2.0,70482.0,laden,0
S6,525.0,31.0,59.7,18.32,92.28,17.76,-3.15,VLSFO,25.0,3.0,65072.0,laden,0
S6,529.0,31.0,37.5,12.13,24.08,11.58,-4.75,VLSFO,24.0,4.0,65992.0,laden,0
S6,534.0,31.0,37.8,11.13,25.15,11.58,3.89,VLSFO,24.0,4.0,67966.0,laden,0
S6,535.0,31.0,37.0,10.57,23.02,11.58,8.72,VLSFO,23.0,2.0,67966.0,laden,0
S6,547.0,31.0,53.4,11.21,50.9,16.09,30.33,VLSFO,24.0,4.0,115730.0,laden,0
S6,548.0,31.0,57.0,16.04,84.62,17.76,9.68,VLSFO,25.0,4.0,115730.0,laden,0
S6,550.0,31.0,56.1,16.08,77.04,16.88,4.74,VLSFO,25.0,4.0,115730.0,laden,0
S6,551.0,31.0,57.0,14.25,78.35,17.76,19.76,VLSFO,24.0,4.0,115730.0,laden,0
S6,554.0,31.0,36.6,10.25,24.26,11.58,11.49,VLSFO,24.0,4.0,115730.0,laden,0
S6,555.0,31.0,37.0,10.42,23.55,11.58,10.02,VLSFO,24.0,4.0,115730.0,laden,0
S6,556.0,31.0,37.9,10.46,22.55,11.58,9.67,VLSFO,24.0,1.0,115730.0,laden,0
S6,557.0,31.0,38.1,10.63,20.66,11.58,8.2,ULSFO,24.0,2.0,115730.0,laden,0
S6,558.0,31.0,38.0,11.25,24.26,11.58,2.85,ULSFO,24.0,3.0,115730.0,laden,0
S6,559.0,31.0,41.6,12.29,34.9,12.61,2.54,ULSFO,24.0,3.0,115730.0,laden,0
S6,561.0,31.0,37.1,10.0,25.53,11.58,13.64,ULSFO,24.0,4.0,115730.0,laden,0
S6,563.0,31.0,37.0,10.33,25.17,11.58,10.79,ULSFO,24.0,4.0,115730.0,laden,0
S6,564.0,31.0,38.2,11.13,25.9,11.58,3.89,ULSFO,24.0,4.0,115730.0,laden,0
S6,596.0,32.0,39.0,10.35,29.3,12.61,17.92,ULSFO,23.2,3.0,91175.0,laden,0
S6,602.0,32.0,57.1,17.0,69.4,17.76,4.28,VLSFO,24.0,3.0,114082.0,laden,0
S6,603.0,32.0,57.7,17.54,74.59,17.76,1.24,VLSFO,24.0,4.0,114082.0,laden,0
S6,605.0,32.0,57.8,16.58,78.01,17.76,6.64,VLSFO,24.0,4.0,114082.0,laden,0
S6,608.0,32.0,58.5,16.79,79.35,17.76,5.46,VLSFO,24.0,4.0,114082.0,laden,0
S6,615.0,32.0,56.2,16.96,67.57,16.88,-0.47,VLSFO,23.0,4.0,114082.0,laden,0
S6,616.0,32.0,49.9,15.29,49.59,15.17,-0.79,VLSFO,24.0,3.0,114082.0,laden,0
S6,618.0,32.0,49.8,14.79,52.88,15.17,2.5,VLSFO,24.0,4.0,114082.0,laden,0
S6,619.0,32.0,49.9,14.87,50.58,15.17,1.98,VLSFO,23.0,4.0,114082.0,laden,0
S6,620.0,32.0,49.5,14.88,49.13,15.17,1.91,VLSFO,24.0,4.0,114082.0,laden,0
S6,621.0,32.0,49.6,14.78,48.93,15.17,2.57,VLSFO,23.0,4.0,114082.0,laden,0
S6,622.0,32.0,49.4,14.71,49.39,15.17,3.03,VLSFO,24.0,4.0,114082.0,laden,0
S6,623.0,32.0,45.9,13.75,40.44,14.17,2.96,VLSFO,24.0,4.0,114082.0,laden,0
S6,624.0,32.0,40.3,11.38,26.81,12.61,9.75,VLSFO,24.0,4.0,114082.0,laden,0
S6,625.0,32.0,45.5,13.46,39.45,14.17,5.01,VLSFO,24.0,4.0,114082.0,laden,0
S6,626.0,32.0,40.0,12.25,28.7,12.61,2.85,VLSFO,24.0,3.0,114082.0,laden,0
S6,629.0,32.0,37.9,12.54,24.26,11.58,-8.29,VLSFO,24.0,4.0,114082.0,laden,0
S6,641.0,33.0,38.2,11.17,24.96,11.58,3.54,VLSFO,23.0,4.0,114082.0,laden,0
S6,650.0,33.0,56.1,15.63,71.47,16.88,7.41,VLSFO,24.5,4.0,114082.0,laden,0
S6,651.0,33.0,56.1,16.08,70.96,16.88,4.74,VLSFO,24.0,4.0,114082.0,laden,0
S6,652.0,33.0,56.3,16.44,70.15,16.88,2.61,VLSFO,25.0,3.0,114082.0,laden,0
S6,653.0,33.0,56.5,16.58,69.66,16.88,1.78,VLSFO,24.0,4.0,114082.0,laden,0
S6,654.0,33.0,56.4,16.75,69.51,16.88,0.77,VLSFO,24.0,4.0,114082.0,laden,0
S6,655.0,33.0,55.4,16.0,66.09,16.88,5.21,VLSFO,25.0,3.0,114082.0,laden,0
S6,656.0,33.0,52.9,15.08,60.17,16.09,6.28,VLSFO,24.0,4.0,114082.0,laden,0
S6,657.0,33.0,50.5,14.52,54.05,15.17,4.28,VLSFO,25.0,4.0,114082.0,laden,0
S6,660.0,33.0,51.0,14.83,57.15,16.09,7.83,VLSFO,24.0,3.0,114082.0,laden,0
S6,661.0,33.0,48.3,14.17,47.85,15.17,6.59,VLSFO,24.0,3.0,114082.0,laden,0
S6,662.0,33.0,48.8,14.33,49.65,15.17,5.54,VLSFO,24.0,4.0,114082.0,laden,0
S6,663.0,33.0,48.1,13.96,48.84,15.17,7.98,VLSFO,25.0,4.0,114082.0,laden,0
S6,664.0,33.0,48.2,14.17,49.36,15.17,6.59,VLSFO,24.0,1.0,114082.0,laden,0
S6,665.0,33.0,49.8,13.29,55.93,15.17,12.39,VLSFO,24.0,4.0,114082.0,laden,0
S6,666.0,33.0,39.6,9.92,32.36,12.61,21.33,VLSFO,24.0,4.0,114082.0,laden,0
S6,690.0,33.0,40.2,11.71,32.41,12.46,6.02,VLSFO,24.0,4.0,12123.0,ballast,0
S6,691.0,33.0,39.0,11.3,28.21,12.46,9.31,VLSFO,23.0,4.0,12123.0,ballast,0
S6,692.0,33.0,38.5,11.42,26.48,12.21,6.47,VLSFO,24.0,2.0,12123.0,ballast,0
S6,693.0,33.0,38.3,11.25,26.66,12.21,7.86,VLSFO,24.0,4.0,12123.0,ballast,0
S6,694.0,33.0,37.9,11.0,26.55,12.21,9.91,VLSFO,24.0,3.0,12123.0,ballast,0
S6,697.0,33.0,37.1,10.65,26.0,12.21,12.78,VLSFO,23.0,4.0,12123.0,ballast,0
S6,698.0,33.0,38.2,11.17,25.95,12.21,8.52,VLSFO,24.0,4.0,12123.0,ballast,0
S6,702.0,33.0,38.3,11.5,25.68,11.58,0.69,VLSFO,24.0,3.0,99994.0,laden,0
S6,708.0,33.0,47.1,13.88,46.8,14.17,2.05,VLSFO,24.0,4.0,72098.0,laden,0
S6,709.0,33.0,47.1,13.21,48.6,14.17,6.77,VLSFO,24.0,3.0,72098.0,laden,0
S6,710.0,33.0,47.1,13.79,47.83,14.17,2.68,VLSFO,24.0,4.0,72098.0,laden,0
S6,714.0,33.0,47.0,13.61,47.62,14.17,3.95,VLSFO,23.0,4.0,72098.0,laden,0
S6,715.0,33.0,47.1,13.88,46.33,14.17,2.05,VLSFO,24.0,4.0,72098.0,laden,0
S6,718.0,33.0,48.3,12.87,52.49,15.17,15.16,VLSFO,23.0,4.0,72098.0,laden,0
S6,720.0,33.0,41.3,11.87,35.15,12.61,5.87,VLSFO,23.0,4.0,72098.0,laden,0
S6,721.0,33.0,38.3,11.46,26.8,11.58,1.04,VLSFO,24.0,2.0,72098.0,laden,0
S6,737.0,34.0,37.7,11.46,24.36,11.58,1.04,VLSFO,24.0,2.0,62417.0,laden,0
S6,741.0,34.0,68.9,21.61,131.46,21.61,0.0,VLSFO,23.0,4.0,83200.0,laden,0
S6,745.0,34.0,51.4,15.0,54.71,16.09,6.77,VLSFO,25.0,1.0,126469.0,laden,0
S6,746.0,34.0,51.1,14.74,54.02,16.09,8.39,VLSFO,24.5,4.0,126469.0,laden,0
S6,749.0,34.0,46.0,13.38,40.37,14.17,5.58,VLSFO,24.0,3.0,123809.0,laden,0
S6,750.0,34.0,46.0,13.47,42.19,14.17,4.94,VLSFO,24.5,4.0,123809.0,laden,0
S6,751.0,34.0,46.0,13.42,41.71,14.17,5.29,VLSFO,24.0,4.0,123809.0,laden,0
S6,753.0,34.0,45.0,13.21,38.22,14.17,6.77,VLSFO,24.0,4.0,123809.0,laden,0
S6,758.0,34.0,44.1,12.21,38.12,13.1,6.79,VLSFO,24.0,3.0,123809.0,laden,0
S6,761.0,34.0,39.9,9.92,34.88,12.61,21.33,VLSFO,24.0,4.0,123809.0,laden,0
S6,769.0,34.0,42.4,12.46,32.49,13.1,4.89,ULSFO,24.0,4.0,123809.0,laden,0
S6,785.0,34.0,42.2,13.0,33.62,13.1,0.76,ULSFO,24.0,4.0,113419.0,laden,0
S6,787.0,34.0,46.0,13.33,42.8,14.17,5.93,VLSFO,24.0,4.0,113419.0,laden,0
S6,788.0,34.0,46.0,13.58,43.0,14.17,4.16,VLSFO,24.0,4.0,113419.0,laden,0
S6,791.0,34.0,44.9,13.5,38.0,13.1,-3.05,VLSFO,24.0,4.0,113419.0,laden,0
S6,794.0,34.0,45.0,13.42,37.9,14.17,5.29,VLSFO,24.0,4.0,113419.0,laden,0
S6,802.0,34.0,41.8,12.61,27.81,12.61,0.0,ULSFO,23.0,3.0,113419.0,laden,0
S6,803.0,34.0,40.5,12.42,25.72,12.61,1.51,ULSFO,24.0,4.0,113419.0,laden,0
S6,804.0,34.0,40.6,12.17,26.75,12.61,3.49,ULSFO,24.0,2.0,113419.0,laden,0
S6,805.0,34.0,41.9,12.63,29.72,12.61,-0.16,ULSFO,24.0,3.0,85875.0,laden,0
S6,806.0,34.0,42.0,12.48,29.09,13.1,4.73,ULSFO,23.0,2.0,85875.0,laden,0
S6,808.0,34.0,42.0,11.96,30.85,13.1,8.7,ULSFO,24.0,4.0,85875.0,laden,0
S6,809.0,34.0,42.9,12.52,32.08,13.1,4.43,ULSFO,23.0,4.0,85875.0,laden,0
S6,810.0,34.0,43.0,0.54,31.67,13.1,50.0,ULSFO,24.0,4.0,85875.0,laden,0
S6,811.0,34.0,43.0,12.71,32.39,13.1,2.98,ULSFO,24.0,2.0,85875.0,laden,0
S6,812.0,34.0,43.9,12.91,33.37,13.1,1.45,ULSFO,23.0,4.0,85875.0,laden,0
S6,813.0,34.0,43.9,12.83,24.8,13.1,2.06,VLSFO,24.0,3.0,85875.0,laden,0
S6,814.0,34.0,40.3,11.65,30.26,12.61,7.61,VLSFO,23.0,3.0,85875.0,laden,0
S6,815.0,34.0,37.5,11.25,24.9,11.58,2.85,VLSFO,24.0,3.0,85875.0,laden,0
S6,819.0,34.0,48.7,14.48,48.86,15.17,4.55,VLSFO,25.0,2.0,78945.0,laden,0
S6,823.0,34.0,40.3,12.0,30.8,12.61,4.84,VLSFO,24.0,4.0,31713.0,laden,0
S6,826.0,34.0,32.8,10.25,13.6,11.67,12.17,VLSFO,24.0,2.0,0.0,ballast,0
S6,827.0,34.0,32.2,9.83,14.4,11.67,15.77,VLSFO,23.0,3.0,0.0,ballast,0
S6,828.0,34.0,37.2,11.67,21.5,12.21,4.42,VLSFO,24.0,3.0,0.0,ballast,0
